pkid,fkdevicepool
7d7b2f25-a74a-1900-c857-0cd1cc33a878,d90f80b7-ab10-4eb1-b35f-835d4ee82d47
beaae815-ca9f-3b6e-1122-7c14160b548f,3e1c6383-6cb8-42e8-a055-959315c2d873
719c285a-7ed5-8f4c-bc84-4e1ab6c5ba53,52b13e0f-4833-4482-a838-cda54069771e
2711d112-0779-15ad-6a74-c9d956ae128f,615bec0f-7345-4748-af0f-0d02c51efe1b
80357a99-dc9c-f97f-bfbc-dc449f8840bc,651048d2-6e8a-4f18-84fd-70155f96d441
b52f3f66-69d7-439e-4902-dfcb3a5ad3f2,81163c7a-ffcd-40e4-b966-ecb5732d4eaa
33ab16d9-2ef4-a1b6-bc59-995dc1160a55,2d6e5b4d-2a1a-4ebe-a0c4-cc53a2bbf20a
12584e85-9c79-48c5-fad0-3a1fa0450638,d0cc8649-dd21-49fa-b242-c1d709ddd722
9a99530c-ced0-07c7-b159-1303b2820894,7f0f5bf6-efa4-4d31-a783-cf4df8fd48e3
473d6aab-aff2-334f-f539-7a2e06241a0d,37863ed2-ec30-468b-ade6-4ef6efd7eb82
0162d6bf-e6da-a606-5f7c-f589b8f1732a,9dba4362-5570-477c-8c36-03be79a2e022
a0078375-b9a0-078b-645f-d99b624b4db2,5a8d19cf-5875-45e9-9049-067b9936f109
faf69669-4c99-8aa3-5798-50af26f7372a,20602c1b-265a-420a-ba5e-1c5cd59f58d2
0551528b-f76a-f7a2-3476-6132ad059559,e4fc1665-bd7a-4f95-86ac-8308855d7e63
098deba8-8838-82f6-34bd-becb0cd49abb,fbc0662d-f29e-4eb0-b374-688e75339a71
959a5625-3fc5-ccb9-3e8c-c203d576c1fe,f052c138-72fc-4f03-b061-e1a3b60c16f9
cc684657-14dc-e171-6d15-7974031d7d8b,7bacbe0e-1ccb-41bf-98b0-fb8cb8f6ceb2
7f75dc4e-32df-9754-668f-7bd833123a2c,a357c927-d4f6-4916-bb33-48f1197cd125
deaf2d6c-6087-3b09-41a5-28db34a2575b,0fc683a5-afa0-4d64-95c3-ce3f3e9f2d86
8a1b2386-2ec5-3e89-bf9e-35e5fc3f1eb2,fa90c3cf-39f3-4353-a2be-3d7139d551f5
ff3ba7b4-f179-5405-b35a-2dec13860b5a,fa276f5d-bb39-49c6-bfa5-235f1edeb0af
9d50ccf4-085c-4f72-d847-4b592b968ac5,800f69ca-53bb-4fef-abd6-fff26afda5fc
ca08e6e6-5a97-9f13-95df-e683e7cd6c9d,50f4bc71-0c0d-4537-a0f6-ae29ac4b2fb0
30f3db1c-755d-9f04-a9cc-e3f6c6f85372,1ce8f771-b903-484f-bcc7-1f6b346eba61
3cfa736d-4424-9191-9433-f7518739f197,0c938413-647b-40d7-8820-a314861cf474
713424f2-ca7e-dfd2-226d-c3a3f2ec4d1a,e8eeeea0-3f0d-4709-a44f-432db74f4c72
6fd3f352-d250-f061-9532-70a6dca0ef6d,3d715daf-6c75-4b2e-bc11-c67c79af347e
bb9ec6bb-e493-8b7b-7261-3942936c806d,72e8a50a-f2cf-4b61-b771-a055fb1af264
e2164065-86f9-80f3-f65c-94d8aec3ee5f,e6680ee5-45e5-4fee-8c6f-24663916ebee
a1550d7d-7c00-5151-7852-089685a7a426,291c0557-bfee-4539-a333-fb6ab206aaf3
5522a649-b718-d488-19c8-eae9d489ffad,acce8ead-af73-4b4e-9713-ae86c47ab076
bbbb273a-2a2d-f63d-eb01-48dac15924ba,7410a8ff-d530-4d6e-89ec-6a3252da77fe
f1c7b7f8-a0f2-739e-d9ba-7259b47040fd,01c07202-d61a-44bf-b11a-32bbef02f4be
f2354c08-372a-b511-a477-6e4df7d31aac,ce230097-1167-4641-90da-350795cd3094
8a69e4ba-1907-a9ef-166a-df9c269545a1,68344d51-3376-4041-a8ae-1c6eff20e3d3
ee511633-d5b2-542f-fda0-539323110613,21eac0ce-b753-4009-8dba-51230593edc1
576cfd17-cb68-7cf7-83c3-83f6ebd77443,118f6d6b-fb0d-4a8a-914f-25321bca4032
0b36cb49-d0e0-a9bc-2583-4e9da8f481b3,2160142b-c4b9-438d-85e1-34d95448549d
d1baf171-6708-2982-1cb8-5e8e2fead10e,87890edc-b001-4156-9b08-dcb8826fc91a
ae106bbd-8a0e-d434-3504-6ae2ee203b66,1d543a99-ac70-4516-aa28-b1dc94416411
1702c567-377f-ee19-8f06-66c328feb930,5c645f74-20f0-49c0-a9f1-aa4abe943f79
2b445b88-850e-570b-ec5d-9ba6d90842b7,916de64e-f51f-4dbc-923a-9ecc0ce5eeba
8e59eb01-4e73-992e-8d04-b65ba310ab54,ad679883-2473-4f12-962e-73c5d8875b45
5854b93b-431f-93da-a9eb-6e5436028084,c7a9bc8e-2e44-487d-97b4-6f6c51ce3bab
1f8e171e-695d-763f-8840-8e10832b87d3,8850b329-7725-4029-8e9a-95fff02b5053
4251008f-8bc4-ea97-d3ff-9eb82d66b9e5,6eb8450e-17ba-4dd4-8c8b-1bfe945f5c7d
02ed21d0-cc95-baad-459c-96d8c35141d4,88ad7575-de51-4d53-8061-c9d0326b9e60
30078577-5e92-ba6f-fb73-a52916b48fa3,a86d4a27-23a8-49c9-99e3-c027b2e30eb4
7a7d3de0-eafd-933f-7d6f-bd7e1e4e1e5c,bcb84d6a-158d-4823-b3c5-5f45cf13949c
464c618a-5f26-261d-ea7e-46ff6c4121fd,d82b9ce9-678c-4090-b905-2b3ee7756250
9f831257-7e7b-bc7c-6334-52c6cfb8c93e,df847dfb-7500-4af3-8f2c-c007355425e1
eda376f7-aa63-8745-a2d0-2eabc845691c,eeb5338a-6bc5-4740-90e9-32cf592080aa
7b3564dd-f530-a511-4144-03b2390ed61e,797c903b-2463-4059-a5ba-31ca75f5b357
a3766532-47f3-00da-69d2-39d8c0032aff,63e55af8-1368-4e49-8355-c7fd4876c56d
7906d4d5-b9fc-554a-25ed-2cc00ce5d113,5aeaa5d5-50df-46d3-9aa7-207af3952c2b
79801852-1b86-5a13-05a8-3d2e1378e37a,acd1d923-6e49-4647-bbb5-dab9f0b5c088
9479409d-72e6-3aae-1bcf-d8f1c59830cb,deaabe80-c5ea-456d-9101-6f3c38020ed8
16488457-12d8-5775-39cf-3fb54bf107c8,32db3934-53b0-4fca-82ea-59df7e153e1b
5caee413-ba3f-c674-dc22-c80b0ee1aed0,f0108e3a-9281-424e-92b2-8180d6a06f44
e8e41dc0-2033-15f7-4581-f8e8c11a31d7,6dc27d3f-21bc-4b15-9c78-0a61c7e1fe43
8ec8ea3b-0740-7b17-5abf-6c41a2fb4be2,5be260c2-f0e8-45a4-8a86-d5a15fa7534e
f184bcdf-32a4-89e2-eb44-e7b8ce3ce703,d291b85e-5adc-4e2d-92f3-a02204e55188
2dc74a3a-dc10-19bb-40c1-ab6de58e3a78,4725414f-44a1-4c3a-91fd-f9131d5034ba
643fec96-4184-2a3d-229f-a0348de7ce08,09c22c91-cf22-4eeb-b3b9-07ab051e4645
688b63b2-4825-529f-ff2f-964a53b5d408,f4e0a298-e9eb-4462-8d75-99bf866ec86b
53d893f9-9a7c-ce71-0395-d1d035ac6591,ed960ef8-4d98-491f-ab10-fc4df7b64ec8
9016a4ce-26ff-c59c-4865-8f8d093fa6e4,6a4dfeec-0a88-476e-96f4-50331ce41584
d13e5cb9-fdb5-cd3f-652a-86d2352a3078,caa76b00-a033-49f4-8a56-6c4e4310b5a7
8d9fd538-dbd4-499e-ccdf-03e7ab617773,1f4bb0e9-2e65-4a05-9ee1-9b1c1184608c
165bae91-e533-c645-60c7-5892b7bb85cd,3a42de1a-58d8-489b-a0fc-e7011df4da1e
adb4b6d9-3a78-30c8-a448-67c2f013aba4,ee6fed00-7150-40dc-a4f1-060684c837c3
4f1f4b9b-6213-db8f-16fb-1c7252ed1952,f90311c3-571f-49c0-9754-869a88b5a0b6
6eb135d9-6fb0-012a-86cd-ebd72577fba3,d1ffb7e3-d087-4e05-a84f-96f4b07e2594
f335e3d0-a66e-f065-d1cf-d7a7def95c74,1ff029b0-386e-4c17-8b23-42d3e6a6fb1d
13bbbe5c-34c5-a0ca-be4a-882949063b77,893ecbf9-231a-43af-8b76-afc719f971d4
4f17395c-a384-d5e7-00d8-866455a8b1bc,bb96448f-3889-48da-a10d-f2ee5d406ce0
a0cc93cf-cf81-291b-2bd0-6a35a6f8c788,1646cd50-d305-432b-a91d-7539f0a49dbd
4ad88e60-64ee-96f7-f307-44402e9aee4a,e1e5dc5b-fcf9-4a80-9f41-6094890f5cda
f03b9837-5a80-b751-9a68-388a3fad14f2,c8cc3ddc-d1df-4478-86d8-9de08c4ccfb3
b0fe7569-6efc-3a67-ba98-f9c48db46786,567690f0-703c-45cf-bc93-cf4ef3919a32
5cde8d60-03a4-56e3-f2d8-ac300dc20e8d,f0ab65b8-969a-434b-823b-a9e884d0799c
61d50e0f-743a-f956-2483-9d1f5b8e876a,9fdac7a9-66d1-4111-a76f-90fa858b15df
d061309c-8bb5-269e-a95c-ad38272e4b7d,411e8135-e2a3-4f84-b821-7a4ad6e9854c
7bb5be22-ef8f-5783-021e-bdb0666c27bd,3e26c51f-39a8-455d-8386-cc3cb6fcd79a
9f5294eb-e1fc-85e8-75b0-ee1d95cbfe4e,e8dc9e68-fabd-47ad-8435-a978925d5f09
f916bdb4-944f-66a4-8f84-d1eed390d956,3b6bbd2c-109a-4436-8e07-632e036e2d77
55d727bd-f2c0-3d84-1860-b006a576038e,256f39a5-718a-40c6-b6b0-aa1e125aec78
b990140a-897d-a228-633a-a354e19c73ba,1aa38761-2d35-4a9a-892f-71e8b846806b
33b26d75-ef72-c659-2b81-c6df95fb2c42,894808d2-e681-4add-9f8f-5984b681d631
761198f1-ef6a-6a0b-30bf-3f46752d393c,d3443140-7fa2-4365-b02e-9dbf3e252625
7867f7b6-0b69-df0a-fde3-69f5d8fe16bf,715c4037-644d-4e34-a075-35a773322054
bc6c8511-4060-9968-acc9-3ac95a93538f,f5c02326-2ce3-4a87-a9c5-781ed23d137b
32395b09-353c-0d47-56d7-7d9fd08ddcb0,37a27ed6-767e-4020-9961-5effb9883d39
d70853b3-f77d-f2c6-cc20-8b52468d6027,118f12c4-5595-4921-ae5d-981356f10f48
b13823ab-ecf3-1ebd-fe32-a6ebcf354c1b,bdd7ee55-de95-4bc7-9547-6572aa0c6f4b
9d8a6bf2-ff95-1166-6143-09c5d7580ee6,04ffd58f-ea07-42ec-987e-471572030856
c8083c2d-cd9f-f863-d754-0b5eb3578ebc,1726e372-3b3c-454e-9356-32ee44b0c11a
a95a0aec-a253-f27a-944c-c2eee714c445,02072366-0c87-456d-ac6a-cab1705635c1
e79141ea-ea9a-4702-1915-1ed625ba5971,f43f8ba0-7c24-46b4-ae1f-f41dfe07fd3c
f474d2d7-2f68-10b0-2141-a731293bea9a,58c509a3-997c-4a37-b1e5-01646ebb02cd
30f79472-1a9e-6926-88e0-f3411c83be46,7b294b63-4c79-43e6-a58d-d6b2491531b9
80dc9eeb-5785-9fc9-1c0c-0beb7c1a5850,1c4d3560-37ba-49dc-94a0-28644f23d06d
3944d524-820e-d22e-4ece-5ddb68528bb9,da820b94-519e-44a5-9de0-e5ab04d841d3
5e8e1762-cbef-bd69-9039-2b4d1729adc5,45c7c64f-4e63-4cd1-85f9-2752e282923e
94b56f1b-2f32-0208-4851-d4fd3c37a324,5188a15f-5775-4b5a-93ea-ef07b582f7df
f48a088c-9c0e-e727-8096-1b3356d57e3f,7c3eafbf-75e1-42a6-9eb0-5515399e9b04
6ff92449-f261-1ad9-13ca-0462c295211b,0cc74ffa-1a72-47c5-b189-d4e31b726212
9a15a75e-ce10-4eec-7c31-afbd950fc5a6,f9e36793-8fa5-4609-9bd4-4e94dac303e5
ef2fc3e1-491e-1fc1-b509-045fd6a8e65e,41940a79-d23c-42cb-81e1-7755d3036cfc
98097c0d-bb51-d64f-2052-e5c1cc2972e9,38bbbd17-fc49-41e6-9e12-1cab4f1eb6d6
cc2916af-564f-f4c9-da32-cfba0b0fbcab,b806f80e-e8d4-41f4-80ae-5cbcb36d0c34
a75fb509-e7ca-0bea-297d-b3d6886a2359,54bc9028-f920-496d-894b-1893d201e6fd
ad70b456-b572-981b-4d67-7c81fa5560ed,84ebf49f-0c72-4ea6-a9a9-83a7548273ea
3b8461ee-ee1e-356d-5f6e-8f78913e8d75,88a090c8-9d0f-41dd-a4a4-b098356ffff5
4e68201b-e516-9615-54bc-f1437f59a97f,d172cb2b-23d5-4458-9253-e624d82c5b7d
5ecf7c0e-d31e-60df-2729-777a54a652fb,962a285f-06dd-4c7d-b0a7-0d3de2692f6e
09e3c207-045c-a62c-0d1e-fd01281d667f,6d0458fa-abd7-49c7-92cd-84f6f5bbdbce
8c872dc0-b607-139f-f4ae-3ef9c4bd7fec,43c8747a-6229-41b0-8ed0-08d87e523a92
009dd7d6-4372-b01c-6adc-ca82ada7c7aa,2a77ad39-6cd6-4685-a868-d0e2afeeeede
af254ae8-057e-51c7-9ad0-fe8a6a5e61a4,2a236712-6519-448c-919c-0ffb29ab0fb4
c878007d-6462-c8ed-246d-5693b311b772,ea760d87-1ff0-482d-8535-e1a127de4513
1ceaced9-d92d-c846-c5b4-76bf7a80a1f3,c6998fcb-2e23-45ce-855c-e63e5da7bb75
9d3268cc-e119-a38d-9240-b9a07458f216,2533d45f-a52f-4d3d-b1d0-4b54bbbc572b
2322a1b6-72a1-ceff-40c3-22a7bcdf1dab,a3e090fe-10a5-4733-85cc-09cf372d1f6f
e7f05c78-35bc-de67-cde4-a279cd744acd,983b91dd-0d35-4314-9723-d2cbd70b9f0b
9c8f6c80-37e4-80cb-e564-6f4f2a8a91d7,82690555-b9f7-4f93-bc8c-3dcb3d37c3ee
8db1fe46-c3d4-4a88-0d91-0f40489fcb87,1bab3678-703d-446a-9bcd-9aeeb0bb44fa
62dc199c-f3ec-2d3c-62ea-cda0c19f9811,08681d4b-604c-4b05-8837-ba7302787701
3799c754-fcc4-a71d-e3c8-7e1a8fd08cfc,fb18eb69-08db-4a35-ba01-3e3f381afdc3
dd0a5525-e09f-6251-c8be-ff940bba563a,d6d55528-fbe1-40fd-bbd1-c4355390dcbf
46f65992-0600-cbf5-8232-4e216da5924b,9bf67dfa-ec30-4f4d-8531-9cba24d6c48b
34778da1-8060-75a7-510c-e9a9355d3bf1,6fe70d88-342f-4ad7-9bf9-718a3f02cae9
bf187005-6bc4-0592-95fe-09bab9b9ca59,e40bccb1-5dab-4dec-a96e-2a1e4c027843
8288036e-6e30-5d8d-d665-a44eb892d6e6,52e1af76-c475-4ede-af08-e15c49401dad
c3d7ab8a-70a3-d122-7fd8-7912c154a316,a92df8d4-0a52-4031-94d0-d69a36abaaf2
ae8b3d44-e4f4-978e-1ddf-b9f56793bd81,1934d92b-5228-43bd-bf57-7017f7195172
260bcdf7-ae70-cc5d-f500-6a669fa16424,0fb5ffa1-e52c-40e8-8add-b8867490bc88
8de495ba-f91c-35b1-66a7-6754254d58c9,c12af21a-a928-4654-ba9d-79df2566be71
596cebdc-ce88-2779-da09-125538e8a90d,ff42c4ef-91b2-4c49-b986-47c41594cf8e
b1371d69-8ec6-ffe2-3679-1675fa670538,423eae62-209f-431f-aad7-af8310856e7f
243b6324-7206-0251-63cb-e9a211bb1994,aba5c2dd-40da-4060-9be1-36549b6badbe
f60fd06e-1e51-3998-9507-2cd735ac41e4,873d7994-bf56-49cf-bf5d-798cd13cd4c3
653c02ec-f587-9a27-e7ce-056b3515b80b,3e993821-3286-43f7-8dbf-cfbccfa02d89
2d191f41-d99f-de15-50d3-3c23105d7e30,c1da9ced-b824-4d0b-9142-0cabc75767b9
9d4ecca2-c29a-d0e7-020d-91dd8a2e4160,a32cf349-d14c-40c4-ba0f-a6d252eb1a52
2f586fb7-fcc0-784c-c3bd-8d15e1875703,bc107ad6-2b2f-4d60-a797-c1d6f9b1c033
27188ae5-a9b0-a277-8c0d-f0a9bb98eb68,7e4424df-f9a6-45d7-bcfe-2317e1219924
450e71b5-7988-791e-e88d-187c55e64e05,b96829b5-633a-4d44-8818-0b3adf87df9b
52fe0202-253f-ae50-7c69-a9450af5e80c,5b46e2d4-656a-4ca6-ad14-b8c3de1d5dd1
9026bd8e-7b35-6c7c-eb5f-ce1ba526cecd,11cc6cab-f808-4db7-8f5f-8964856fbfe3
c3953a56-f7c0-c565-79f9-4ae487738ac8,fb7514da-bcea-4aef-ad3c-fc4ad2ef6cc3
0bed78f5-86f4-7301-3dbd-ac358f2875b5,58995a55-c6be-40df-bba0-bb18be2b06b6
46378d51-6077-db9b-e4a3-0d9474470d95,acf61021-de45-4d0b-a5fd-f0c84816687a
0ea0d1fe-ca87-99bd-cfc1-9b27a728c3e5,5f3516f3-ed5b-4cdb-ae39-3d1a51d97428
66a8142d-b94b-a44a-4993-3aa6f5fab7df,7745d2a9-8fc5-4a61-942e-2264083b27f9
922660cc-f5aa-daf0-a6b3-9fcf0fa552ab,19f442e0-a055-4ba5-baae-af1ca6b86ad1
d0285180-b49e-0c1d-e955-d45d95bd0c78,d3455fa1-639f-4810-b739-a80c2df967fd
f9ec94a3-5965-ef8b-11fa-a3f2a21bf0c7,6a17ece9-2a3f-43b5-a458-820cc7448dbc
9352ab20-4c0b-04c7-0d1a-ccd1fb156431,602bc977-3b2f-453b-813e-65bae4b723c9
5826ba4e-691f-c025-df24-e9ec9f69ce83,b5bc0667-2eec-4920-a27e-76fb2f9371e3
71e017f0-5a3e-6ac6-5d27-1888fb0be93d,eb123e44-2c1a-4584-b6ba-49edeffdcb6f
5eaf699c-783e-c51c-6d11-19e54d3b7423,5887fb4a-9bf4-4d5c-afaa-81255fb7e17e
b6ad5260-e80b-b391-8ed9-ed1758a4f86a,7ae06210-f63f-4455-94c5-b859b5521e5b
537857f3-164f-14e5-9baf-ce76699127a6,69b33b47-d7e4-416d-be45-db219351ebb1
8e3090be-68ba-3908-3af5-ed10592be0eb,4a0a24a7-86c0-438d-9297-ae5afaeb33d0
a220a975-1add-f7dd-d395-63b8229ce485,05f89a4a-cd8f-4f7e-9455-d70d045f3b32
a3b3a8f7-6cc2-4e35-6444-61c8796765a2,5954cead-e6f4-441a-abeb-44d37c2a028c
e0e2ffde-1fe0-7368-68f0-babc39fcd88f,05e73e7e-06d6-4d97-923c-64feaed2f6d8
944cf1dd-c421-b98b-77b0-69753cdc21b7,adbaea61-d2b2-4cf0-a4c1-c6bcab2b5752
61648737-7622-974d-a9b5-94abc95d7099,4c795c2d-9fb7-3d44-6d24-440b9aa5fada
75917e8e-6497-159d-1e0a-2df53a218365,2ba39179-68ef-41fb-935f-042f45f5ab8a
889c79b6-1a9f-9f4b-098f-5b6c253babac,073b2a2b-cc4f-46fe-b986-a679dcb5e8fe
7163bdfb-f58d-1f3c-8a48-1c6d9729aeaa,5884314a-af81-4d5d-ae19-40849c497cfb
37231b70-1dbd-0294-7b1f-5fb978d0b549,ca2fe647-dd84-4e23-aed4-a39138233366
30cb61c6-4d89-0dba-febd-8336c5f6ec9e,9ee35b36-6255-4423-bc89-5767bb5efffc
6c63e013-2cea-7b7d-4922-7bc6aaa57bdb,191a1fe6-2059-45b6-ac79-3f5e388f1852
687f00d2-702b-01fe-9a26-0c58615a9be1,025f4376-0950-48da-b41b-a85621cffac6
8cb19833-8942-9b2d-a20b-e05214aca9da,3281e056-b719-7e33-a033-103de68f547c
07668000-9ee4-7055-181c-025d4e914420,b59c39c4-2e39-46f9-a18f-773eae5d9f28
6bb99259-fa3f-7f3e-1a55-e3acde03e846,527ab966-09e4-47a5-8dac-651dab32406e
cd2c480b-d177-ad70-b870-4b64492ab008,96a486d9-0619-4ed3-a8e7-7770a16a9f0d
564879dd-e786-589d-9b51-e0148c779807,2d3e8f33-44db-4a78-9cf3-207a572a9160
e603c03e-1bd1-9b45-61c8-fda3a13daf5c,34e5801f-651c-4762-874d-d0d3b36ccfcd
eda0fb1d-9f3e-14eb-aca8-f9ae3edaf1f4,d6ff77f4-b8f4-4120-a7cc-e508e4258ab0
f4eb291d-cbe2-9f6a-ff4a-7b443d3f2b13,54fa8811-2458-4183-b7aa-cfb2e01963c8
330abd69-897a-a57b-55e1-1f63a4cae41d,6aae9938-4b94-4ca8-a75c-93ca7f8ad3d7
234bb9c0-bdec-cf43-a150-39f4ab869c38,aad29db7-93ab-458e-8e0a-1a1132e13006
8d436656-b593-9710-1090-de43018f53a0,ab6e8da7-9411-45f1-94e0-397ce066962f
8a6c762d-60bd-3b2c-a0ca-4fef6f85c1ce,6a56846d-a08a-42fe-8f26-bc4ed5dbd2cc
523b4d07-2401-f3ea-6359-21ec83efe16d,92427e19-aade-4d8f-8d61-85ecb295258d
a58b1676-e246-5c6a-a5b4-924407a29551,1a7cefd6-f696-4fe2-8cd8-cc500c82d0f2
ab3664a3-aa43-3202-dc20-e49b52ad91dc,4aa640a5-a842-407b-af03-0665fb5c4174
b7f8838d-d247-6a85-8b3d-49917bfb207a,b661f1b7-c515-4b0f-88b0-97920521fc28
452c1f62-d708-fea5-1f0d-a4e48d98140e,04c625b5-c2c9-44b8-9587-b83789ba45b3
cc1af9fe-f3ed-443b-fba5-89b03a851c93,15555032-f100-44dc-835e-397dbae2531a
17cbbb72-a7d8-99c4-c937-e0933e795d5c,a48fc1a1-2396-4d3a-8a6a-22c836290d4d
d68eca5e-8839-27bd-47f5-baafdde1b568,cc93c09b-5534-4936-b5f8-fb7a03416170
3e08d4d6-a4b6-1944-92e2-49c1f17c1299,b24fe322-9e21-4160-83b0-044b1a448f96
cc0b92da-12a6-5b07-5f94-93f4aa93cd1f,5373fbdb-3163-489a-8376-9b2759493417
779a9106-8e4d-c344-9eea-1fdf5b479763,83d9ec8f-c60d-4703-9827-d51c5e8ea4fe
030e7bd1-857b-f8e1-1f0a-398108f7fd9b,183ae20f-a2ab-4a21-93ec-df994349cec0
d0054233-95ad-f872-8e89-cc0f768f490d,6ad3001f-3499-4162-ac7d-3efa4bf55883
cd38309c-de5d-aeae-e111-132c8649012d,0c2c7b90-1120-449b-aca0-9590a0ef16cc
f0964ef0-b4e3-c406-a7f5-f177481e086a,774529a3-4def-449c-97a7-813443044af6
263831c4-7e41-ef9d-e0c4-1c0efc314d5a,61681686-f873-4d82-bb20-097b2fd5217b
392283fa-8f57-121c-dfc2-714d9595411e,7cd3aafd-d303-4679-92d4-db2fee673bbe
61b24f0f-108c-8231-4594-da2d37b75480,dd462b31-ab2c-4c13-a496-cf04da11cc35
23d1986b-a986-2b9d-64de-a6864b49523d,c5854c07-af6c-5d2c-19ba-1deed8ca9066
ba4a8ace-5b22-86d1-f1da-61084b17558f,2f36bdee-2fe8-43f0-831f-ae9905fdfe9a
0ae17b17-5da6-b8a0-a745-f8690fbc2f07,b4fea5b7-437a-4b27-aa8b-d787008bca34
634c7e90-18bf-fe0f-e1d5-b25ba4a763da,6812ccd3-4d78-4650-9bb4-a499ee35e6aa
b15d45c4-25a7-caba-ea41-48a746f81a13,f7823228-ee2b-405f-b49f-d009e08676cc
9282eb72-4ffc-050e-7755-824a53f08cda,89cee937-3305-45ae-83ea-487703161308
a5731b2c-e781-bd07-32e8-78f059662ebd,334b8f1f-c4f7-40f8-bff3-3e4899ee66ca
7c8d42a2-bd3c-36d9-edab-f157238f5741,80c469b7-a7c3-4cd2-ace1-d285ab661a64
a9c756d7-9c17-346a-e9c7-3b421418d355,b51edf16-8f4c-4932-bf27-61f83d46faf4
b4661eaa-a52d-b882-1c5a-62ad0a2c51bc,00d8f205-495c-4ca0-bbb5-d98a67f635b7
d237691a-9516-e3a2-4b62-e1f83e585729,aac61856-8a06-47e2-9d9c-cdfe0ba05d07
66ac6c32-778c-5023-dcf0-c0bc7d187d24,8a4daefa-df29-4037-96de-2e13ec9fa052
68569eb9-93fa-785c-b8f6-bafedf8df2f9,1382e9a5-d347-48f9-8a8e-ccddc4ec38b2
d93b8394-6a52-7347-9c10-d78c43382bf9,e6c388e6-6981-4556-8496-bf9d2424c8f8
dc445f99-9f7b-df90-e2df-485179549d70,a302fba5-e4e5-4053-9246-f3978ab913b9
e2d6737b-fb9a-e1a7-30b2-c00092bdf5c9,d2cc6128-d67f-4f62-8fb8-8fb1bfe04646
e3a49e40-94b4-c8f7-48cc-1d6276c0505d,88ff2eb0-f412-4777-a6aa-880e61f6006b
e4911503-529f-4677-d710-abbf0c37d358,8fb76c45-ca58-41b2-887e-b9fb3c12f008
f7469171-281e-25ff-b4fa-f666c068f1b6,88322093-24f1-4380-88a0-bc4beb0c3abc
faae83f4-ee28-4721-f5fd-3f7b145e957c,648f1f21-7522-416a-a006-1a03f2b60b64
e8f9b8d4-1f93-a7c2-bd6b-e41624097de8,0f772e66-d8c4-46e1-a902-78a7e6bc932a
e9418b37-300e-3983-2eaf-2d82825660b8,0c785015-2261-4e66-806e-643b3e4303f6
ee908fb0-2c2f-40ba-595f-5018cc112fd1,8e53f295-d258-4a24-a321-26a62b242a21
eebed42f-211d-b714-64ac-e50f579bbf21,d4a27a00-9cc5-4af6-a687-041cc3a68b68
3a4e7b1b-25fa-7607-f617-04137ff9cb55,09dc1cb3-35d4-4d7e-9f1c-2690b7e89015
3e49136d-5b98-e19b-a630-b3d8992d80b4,482bf430-4e81-4289-85d2-98b9222bbfcd
4774e779-d51b-9e25-e850-31085f198b32,9a58300f-34f3-4d51-8f64-3f62e8b114a6
2d76d297-f73d-ef15-b326-53d4db4a4426,83e330fc-748d-4fd4-8c22-fd1e8f3588ea
a5371dd6-9101-dfb3-4cb9-6ecc10ada926,dae22f52-ca30-49f8-a445-f931bd0169e2
3039f88b-4e52-2449-e8e4-04e15736873e,c5854c07-af6c-5d2c-19ba-1deed8ca9066
3319847c-feee-fe07-038d-d91d78c00c39,252a6f8f-ccc5-421f-93a0-bdae2fc34261
3383c82a-5d97-4f08-2e1c-c39afd23f78e,14231512-e49a-44a4-a0f9-3d00d87e3bfa
5a2e5a35-111b-c527-4fa9-d56986375a4e,40fba282-bb6b-4b03-a97a-94011a98d20d
5cc264fe-9c5f-ed89-cea2-646fc81e49d4,bfa2a051-a396-44d6-982d-837a2645a2bd
1de7867e-fa1f-5ce5-ec08-22ddd3713a60,68b41bd9-15f3-4649-affc-af6eff17a8fe
0fc72ad7-1006-ea77-4da9-3292b80536e4,54df3d97-0001-462a-9118-d46b8f7d529a
36c1b603-3893-b854-36aa-212a057d9db6,ddee6d78-2c4f-4d57-bdf7-a64d1241ed65
27b7877f-2101-9eb2-f848-6e7ef193e40b,399ba572-7568-47d5-92a3-a64ac64126b1
79507947-2ee6-2d25-550b-52601329225e,19387aea-e433-4379-9050-4d9879b06bab
79f645aa-cfdc-50ed-d820-2b95f7aeb75e,30cf66d4-6f11-4c2c-a31c-0e77a7e43943
8947b093-077f-deb4-4ea9-735ad71d3688,9f2faea7-6f8d-4a52-907a-3a5354927e70
8cca1a80-60bc-aba2-1457-08dd659030e4,2da45b3c-180e-4862-bd3a-8748058f9e7d
8e4fbba6-9064-6e19-7cda-44295e72b727,70dc1af5-7e4c-4965-ad40-8f10c6ca6a08
09a900c9-f054-f547-c885-dfacca1a3042,8d7babfc-1831-4424-9d0a-0c77fdcf2ab6
4aa826c5-3eff-7b7a-8764-a1e4c61e09b8,a688f75f-c51e-4869-a18a-d351f01a29c3
e44be51b-a02a-6381-180a-c7560e5f6178,15b1593e-7898-46ee-b90d-0237ca0677d0
9477112a-8ddf-f3a3-604e-5436352bd320,3ca8d938-0873-49ca-9a15-0cc1efa7b0f1
94b37b11-2235-0fba-b50d-784de1a7ecb6,faac0a1a-d7e7-1397-512f-951df6543732
b7f750a2-aeaf-38dd-58ed-59dc8c637fe6,e9653755-e218-4db8-84ba-bef1335e1fbd
b978a81e-9979-97d1-1bf2-288ca7644f68,b49101fb-84dd-441b-a73a-6c2956b7d916
