pkid,fkdevicepool,fkcallmanagergroup
dc3da5aa-c6a7-4a85-a1c3-a2b4fbecb23a,75572698-e951-419b-8838-95de99504f4b,816af09f-efed-c920-43c3-042bc9696f0d
4b34b25c-0c6e-4953-8065-fd2d21fd119a,4994a7b1-81e4-46e5-93c5-bfd6c110ae71,c68f5fed-d4be-afb9-559d-66dd16c6e466
3f2df140-fbe3-406b-a058-1f0665edfe43,0d4ec18e-4815-4958-82aa-cd9b80935263,816af09f-efed-c920-43c3-042bc9696f0d
19559837-be20-4dff-9178-857594e32280,39d23fac-d13a-4c1c-841a-3f2bf7078282,816af09f-efed-c920-43c3-042bc9696f0d
a58e1c20-3efd-4df4-a471-c1d35ad45b42,1209fe21-8897-429f-aa62-36338e83d743,816af09f-efed-c920-43c3-042bc9696f0d
4b3c5216-1a8c-4889-a2d5-4bcaa91b1647,1b3f104b-4755-4943-829b-52d24ff9ee89,89f190f4-0d7e-fafe-5bab-dd5dfd647cb2
e21cd384-ae6a-46d3-9bca-c74a42c3ef4f,d47bf9eb-017e-46cd-84dd-2edf303e43da,89f190f4-0d7e-fafe-5bab-dd5dfd647cb2
2d851e34-1de4-4df2-bf9a-26678825bc9f,bf935f2b-63d2-4680-abda-21473a388b99,7c1dc1c9-d59c-6826-b507-6bb38dfb5ee4
95290ae7-548a-4d94-b441-236246233872,08d7287e-341b-4e2a-b0be-171352b11683,7c1dc1c9-d59c-6826-b507-6bb38dfb5ee4
4904467c-c622-4dc9-9a36-471444b622f7,4eb1773b-50e4-47f0-b3db-51dbb6d11925,816af09f-efed-c920-43c3-042bc9696f0d
b70ef8f6-6caa-4af1-ba0a-95f8195606d7,67229729-1eac-4c74-aab8-f63ed4a69227,7c1dc1c9-d59c-6826-b507-6bb38dfb5ee4
30415d6f-733e-4df2-84e2-fb00dc87d881,36547fbb-a66b-4861-b6f3-7ff6f09436ee,89f190f4-0d7e-fafe-5bab-dd5dfd647cb2
49deecb7-ac46-4c74-9b1c-37769b7360a0,118f6d6b-fb0d-4a8a-914f-25321bca4032,816af09f-efed-c920-43c3-042bc9696f0d
0d57cace-5740-4390-aae3-0ef67122390e,d788ff15-bb62-493b-ad69-7c715fa8b933,89f190f4-0d7e-fafe-5bab-dd5dfd647cb2
51edc022-2cff-4f54-aefc-44570aa13dc8,2f951009-1b84-4817-b995-85fc8478f55b,89f190f4-0d7e-fafe-5bab-dd5dfd647cb2
74e199d4-6364-43c2-adb3-c6b3cf3c7242,256f39a5-718a-40c6-b6b0-aa1e125aec78,816af09f-efed-c920-43c3-042bc9696f0d
1109ec2a-c1dc-486a-a4fb-e33e6e96945e,ff12e59a-656d-4210-b47c-2b23ddc532c5,7c1dc1c9-d59c-6826-b507-6bb38dfb5ee4
f5731c1d-b141-49f3-ad64-1076e117e2df,d3fdd1a7-8cda-4aa7-8582-e1496d319c75,816af09f-efed-c920-43c3-042bc9696f0d
743ef44a-2eea-4f3c-b5a1-12a88e4a1393,c289a23d-b108-4c06-a6a1-fb04d742c981,816af09f-efed-c920-43c3-042bc9696f0d
33806261-6399-4d5a-a7dd-7bc3c44d8a76,46a5fbd5-59c1-46d0-aa08-cfa72ab3e84d,89f190f4-0d7e-fafe-5bab-dd5dfd647cb2
da9a8efe-b26b-43b5-837a-9c54272484f4,a030eecc-38e6-457a-805f-3703ec3972d3,c68f5fed-d4be-afb9-559d-66dd16c6e466
b9005c65-8fcb-4dd5-a15d-908f227a1565,5203d674-0463-448b-acb3-761798dade95,89f190f4-0d7e-fafe-5bab-dd5dfd647cb2
c08fe494-76d5-4905-a00f-0884e63bfa6d,154bca04-43d2-4836-8710-d6d8dfc746c8,89f190f4-0d7e-fafe-5bab-dd5dfd647cb2
3a83d8fd-803d-4f69-8546-7aa5c833b06d,cc601ca8-3e6c-4b96-ac24-6d688976ef71,816af09f-efed-c920-43c3-042bc9696f0d
96ed2bd9-18c3-49ec-8f36-b721cf49cf15,dfcf072e-81d4-46c2-9624-29e70dd1a349,816af09f-efed-c920-43c3-042bc9696f0d
06e6dbcb-9192-41be-b830-bf321d3ac625,5a8d19cf-5875-45e9-9049-067b9936f109,89f190f4-0d7e-fafe-5bab-dd5dfd647cb2
987eb35c-b158-42e0-a0c0-930d27bf5717,f80325a8-c0da-4ae4-b404-540a114e615c,816af09f-efed-c920-43c3-042bc9696f0d
dc28bc42-0b19-4517-b695-540d6139d462,20fca22b-4c34-447d-8b22-c0a0cbea2573,c68f5fed-d4be-afb9-559d-66dd16c6e466
83330d4d-aaa9-4152-b816-6fc5bddef580,764d90da-cd18-4853-bd3f-40661362c1d1,7c1dc1c9-d59c-6826-b507-6bb38dfb5ee4
b9f2a801-4a4b-485d-acea-82ac8082b872,45891ad6-6be0-4849-9bfd-e0c258f5de16,7c1dc1c9-d59c-6826-b507-6bb38dfb5ee4
ec0e8538-b248-4b4f-9d1a-3cdcb9f62110,79c2b27c-3eaf-4681-94f5-0be1086a5a0b,c68f5fed-d4be-afb9-559d-66dd16c6e466
518f2bee-080a-4e7c-b81e-83389fc3fe8e,0059d5a3-44ae-4bb4-8dfe-5ec1105b15d0,89f190f4-0d7e-fafe-5bab-dd5dfd647cb2
8d3add6b-b0c3-45df-a16c-45ad1ec7180d,97a7de7b-f246-456d-aa30-af8feb4ea400,c68f5fed-d4be-afb9-559d-66dd16c6e466
7a4ba076-de50-4bf1-99a8-d1a57cadcd44,8191cd1a-d563-4e54-a2b8-1b8f299b8210,816af09f-efed-c920-43c3-042bc9696f0d
da1ab7af-5a80-4d8b-8747-8f7417b48d2a,023efc49-81ad-473b-bcb8-b153ee07688f,7c1dc1c9-d59c-6826-b507-6bb38dfb5ee4
5d2a4ce6-98ab-4535-86a5-ed7afbbe4381,7adcd3fe-6188-42ba-ac64-3302f5d56302,c68f5fed-d4be-afb9-559d-66dd16c6e466
0c51e5cb-78d6-4376-ac89-966f88152826,a814c769-db3a-4f8d-be32-737c6285ad38,89f190f4-0d7e-fafe-5bab-dd5dfd647cb2
f551b1c1-11e9-4ecf-966e-4abaaf12b4e5,fc78215e-cbcb-48c2-9bfd-75b8fea9afac,816af09f-efed-c920-43c3-042bc9696f0d
74697e4e-1075-4d99-bec3-26a6c844d750,a1843f87-7819-4dc3-8680-cf908bc5603b,c68f5fed-d4be-afb9-559d-66dd16c6e466
0bbb72a6-2edf-4364-9356-5362c79cb272,6de69c92-2df1-4e81-9186-6989bfea27a0,816af09f-efed-c920-43c3-042bc9696f0d
76193494-4938-4c88-940b-3e126aa7a476,0647511c-461c-4e8d-98bc-a3caeae118d8,89f190f4-0d7e-fafe-5bab-dd5dfd647cb2
5c3803e6-cc2a-4e25-a563-bed1c2842521,091f9b99-92d5-4339-b34d-589646e7a9c7,c68f5fed-d4be-afb9-559d-66dd16c6e466
51d0af4a-3567-4441-bd3b-cae5b731a718,ab14d63a-0aae-41f5-bf45-98a8b830a76e,89f190f4-0d7e-fafe-5bab-dd5dfd647cb2
9afabc66-50e7-4b94-8b05-a21bb42f1a18,e4fc1665-bd7a-4f95-86ac-8308855d7e63,89f190f4-0d7e-fafe-5bab-dd5dfd647cb2
8457770b-86c7-4eb1-a4f5-af004a33ed2a,6dc27d3f-21bc-4b15-9c78-0a61c7e1fe43,7c1dc1c9-d59c-6826-b507-6bb38dfb5ee4
82390929-dd7a-49c5-84e3-f24c26141db5,58c509a3-997c-4a37-b1e5-01646ebb02cd,7c1dc1c9-d59c-6826-b507-6bb38dfb5ee4
8b484ca3-2779-4aaa-82d0-6cb0d3b6245b,7c5ac75a-4b0e-4558-ace0-748bc88eeca9,7c1dc1c9-d59c-6826-b507-6bb38dfb5ee4
e9023f4d-97fb-4cb7-9248-acecbeeebbbe,c5846433-f511-4df4-85a1-4ca70502cdba,816af09f-efed-c920-43c3-042bc9696f0d
5c05e18a-bca5-4bde-a42f-2d7f6c65590c,db4b1987-6166-4ff5-a2d0-9c463e1a3597,c68f5fed-d4be-afb9-559d-66dd16c6e466
9663f34c-f4b6-475d-9274-987250933a55,c4cc389f-e0be-4cd8-9ba2-450d490e1639,c68f5fed-d4be-afb9-559d-66dd16c6e466
63ce2fad-f366-4a13-ba79-eddf1a1b5c7d,69f74b0b-d7cf-ea04-3435-92e35aa28e7b,816af09f-efed-c920-43c3-042bc9696f0d
3827c2ad-19df-4c1e-80a6-e69e3a96eb70,4cc47543-592e-e08c-7374-760c5c628808,8578e802-08ab-1d2b-e599-c3b247d9165c
03d53b9b-f438-4c81-b399-03b488033c55,e6707f56-b86a-f9bd-60b6-23bb5ea55f2b,89f190f4-0d7e-fafe-5bab-dd5dfd647cb2
8312d342-949c-4426-b21b-db0162d298a7,4269cb53-aeff-1576-c683-cb734793f3e2,70c197ba-8951-14ad-a270-b32053663da9
51e15245-7253-41a7-a8e2-842bdf9fb5be,a3a4f299-275e-4717-9bf3-6a6b42818ddf,89f190f4-0d7e-fafe-5bab-dd5dfd647cb2
24d889b2-51ca-4b18-8352-b9192519abc8,94dd920e-94da-42ba-8444-e3723e618b0b,89f190f4-0d7e-fafe-5bab-dd5dfd647cb2
4b2619f5-bd86-438a-8f37-2a298f2cf94f,804abf84-9039-4570-9d9a-5e531c003cf4,7c1dc1c9-d59c-6826-b507-6bb38dfb5ee4
d5363a34-0d34-4d78-a344-998b18fd28d1,324c1782-eb22-46a8-8ef5-04cf484689c4,c68f5fed-d4be-afb9-559d-66dd16c6e466
8ecc6a9a-6947-461e-8de5-3a8678af6ee6,acc15d91-11e3-484d-83d9-8a7d3f8abba0,89f190f4-0d7e-fafe-5bab-dd5dfd647cb2
28d6b55b-6424-4752-a1a2-09efd74d54f0,43c8747a-6229-41b0-8ed0-08d87e523a92,89f190f4-0d7e-fafe-5bab-dd5dfd647cb2
a4651ee3-e4cb-4ad0-a5bc-7a5a940ccdb9,b463290b-8854-43d7-8a33-cd11db286e05,89f190f4-0d7e-fafe-5bab-dd5dfd647cb2
1435d257-9da3-413b-9faf-73d078c9886f,2a236712-6519-448c-919c-0ffb29ab0fb4,816af09f-efed-c920-43c3-042bc9696f0d
62f1a42f-32a2-4bc0-9796-a312450d1dc9,66569434-4c13-4ba7-bd7d-63500f9ff2c2,7c1dc1c9-d59c-6826-b507-6bb38dfb5ee4
4f391593-3172-497c-8a6f-e1d56a5d38fd,21aa89ef-3f02-4a4f-8701-ffde057b1793,7c1dc1c9-d59c-6826-b507-6bb38dfb5ee4
2aa0db0c-db1a-43c7-817b-e6a253f96e59,04c66dc2-3eee-4f63-b9c7-71f74698ec59,89f190f4-0d7e-fafe-5bab-dd5dfd647cb2
03f14ad5-700f-4dc6-8246-9646382cbd8f,2e549af4-8c94-4665-a43c-0d656a6c99d0,7c1dc1c9-d59c-6826-b507-6bb38dfb5ee4
2cadde9b-4b8a-4761-8055-e767f0f01b34,267c37d2-7027-4d4e-8f91-83f81d9883b7,c68f5fed-d4be-afb9-559d-66dd16c6e466
3e7170c7-f6cd-4025-8530-428822ca63ce,bf8716e1-6c49-48e1-8d22-c15e3fb0d56e,89f190f4-0d7e-fafe-5bab-dd5dfd647cb2
a50a810d-4b56-4823-a036-342681d25691,cc26675a-4593-42af-b980-fa10b6fc4b6b,c68f5fed-d4be-afb9-559d-66dd16c6e466
d23271f4-a017-4a88-867a-f8b713d6bb01,180d5bdf-deee-40b6-94dc-3f92244b518c,7c1dc1c9-d59c-6826-b507-6bb38dfb5ee4
ce7f35df-fd42-4bf6-96d1-febdb2a7e3a1,c2c5ae6c-163f-461f-8edf-4ad7352854c9,816af09f-efed-c920-43c3-042bc9696f0d
1c184a44-a490-47f2-8da2-f1461cc84825,72e8a50a-f2cf-4b61-b771-a055fb1af264,816af09f-efed-c920-43c3-042bc9696f0d
8548dc92-f1b2-4708-8160-cec8280392bd,65f2b948-fc6f-4a43-8214-c83a322068b0,816af09f-efed-c920-43c3-042bc9696f0d
d3edf561-4b0a-4956-b2b6-bfbe0b0b0672,74de537d-6acd-46f5-be36-26e53a38c176,89f190f4-0d7e-fafe-5bab-dd5dfd647cb2
a196fa84-c20c-4364-830b-4c31518bfc53,1a4980ab-771e-4b15-8469-ff3582eab601,89f190f4-0d7e-fafe-5bab-dd5dfd647cb2
566af57f-8b64-4847-a98d-6fe7cd6a7612,ad81349f-f277-43a0-8d30-bd0c0a9cd252,7c1dc1c9-d59c-6826-b507-6bb38dfb5ee4
365a3613-e16b-4cf7-b1cc-154b0a8e8bc6,b2198eac-56ba-4526-8cb7-db7b36f7871f,8578e802-08ab-1d2b-e599-c3b247d9165c
cd9b38dc-e4a7-4ccf-bf8d-2aaecda517a7,5733473d-4910-4fd0-95b5-373032aca881,816af09f-efed-c920-43c3-042bc9696f0d
e785792a-279c-48ca-9787-0b4f553e02f4,893ecbf9-231a-43af-8b76-afc719f971d4,89f190f4-0d7e-fafe-5bab-dd5dfd647cb2
ba42538b-a1f5-4b7d-9c35-301766354d09,3d6da61c-15ea-4993-8134-6dff2c846907,c68f5fed-d4be-afb9-559d-66dd16c6e466
5cb90fc9-3500-49e4-9745-51e2808f16fc,175af957-9a52-4be4-b89f-eb5c32947d74,816af09f-efed-c920-43c3-042bc9696f0d
36b99bad-a2e3-4101-abbc-3fced03cb905,3308c727-f9e6-49c8-8dce-a0d4bd39a8b4,c68f5fed-d4be-afb9-559d-66dd16c6e466
fa0db2cc-c5c0-4205-bdeb-9c41a97f057c,dc227ca1-492a-49bb-bb5f-f16463fd86ee,7c1dc1c9-d59c-6826-b507-6bb38dfb5ee4
e9d12a2f-52b7-4f7c-afc2-674633728207,02c29bb0-003e-4619-90b1-c643b7bb85b3,816af09f-efed-c920-43c3-042bc9696f0d
3c7137b0-50f1-4621-91c9-0f7f252e9499,86ac2869-760e-447e-af25-d97714a4fe31,c68f5fed-d4be-afb9-559d-66dd16c6e466
c90a8d70-42a9-49fd-940f-b842c4b56367,fd07450a-4884-48ed-aa71-5b0dc39cc42e,89f190f4-0d7e-fafe-5bab-dd5dfd647cb2
7619cfcc-37e6-4d97-a6be-e22a9a89b2c3,7639aedc-fc51-4df0-bdd5-8ca9169948d2,816af09f-efed-c920-43c3-042bc9696f0d
5d88b7c8-9e59-4926-bb25-a770828ddca8,376d6fd0-5f77-4962-a5d3-cab1df1a1100,c68f5fed-d4be-afb9-559d-66dd16c6e466
becf1db3-e610-4575-b08f-f0b8cbdb0ab8,4c3fe73b-fdb6-45ff-af31-b44d9cf59667,89f190f4-0d7e-fafe-5bab-dd5dfd647cb2
9bc11fb3-2e5c-4cf2-bc8a-c25b8adc59ab,37863ed2-ec30-468b-ade6-4ef6efd7eb82,816af09f-efed-c920-43c3-042bc9696f0d
8e54a540-5a78-4fbd-956c-8569eabc18a0,5ed30bf3-0ab4-4562-a9f5-02bf8cf90c7a,89f190f4-0d7e-fafe-5bab-dd5dfd647cb2
19614321-c337-4882-88ef-411c90dadc80,ae6a6c87-650f-4d58-927b-c50100b47d1f,c68f5fed-d4be-afb9-559d-66dd16c6e466
7e64b99a-46c0-4273-8cc7-83a8d7763746,0bacb92a-451c-4250-abed-26a10a55788c,89f190f4-0d7e-fafe-5bab-dd5dfd647cb2
955ea8f1-dace-4dc3-835c-b046e301f5d9,ad165209-68c4-4c77-89c9-82cae8df875a,c68f5fed-d4be-afb9-559d-66dd16c6e466
98ff6032-7c69-49e9-a408-e9bc98d5e729,8e7e62b2-71bd-42ac-94db-2211da54f5e3,c68f5fed-d4be-afb9-559d-66dd16c6e466
d846da47-1380-40fe-aa9c-fb1c2c0e5ec5,d3cdb8bb-173b-4ccf-9afd-fa45bb773a42,c68f5fed-d4be-afb9-559d-66dd16c6e466
6d728b83-e1d8-4707-b2de-8f4e4d614bff,119a9282-5d77-4d48-b846-834675ba1158,816af09f-efed-c920-43c3-042bc9696f0d
351866df-41ad-4d8e-98cf-080f9296ebd9,3fcff8e8-32c7-45bf-afc8-bda1d703787a,89f190f4-0d7e-fafe-5bab-dd5dfd647cb2
3a880a29-427d-40e3-9443-01da046ccab2,1b770aae-3ba3-4ca0-89bd-0009d6aa928e,89f190f4-0d7e-fafe-5bab-dd5dfd647cb2
f7f415b3-48d7-4591-bb86-95d3d5fcd02b,473c867e-b6ac-4ecd-8439-29d54c8ad66a,89f190f4-0d7e-fafe-5bab-dd5dfd647cb2
168f8c3d-5d34-4cb4-a9be-e363254396e8,a339a66f-3642-44d2-b73f-877da4bbd36d,816af09f-efed-c920-43c3-042bc9696f0d
c587c30a-283c-4781-8fa5-b7a0cd42005f,688497cc-f93e-4c1e-b6a1-120732c008f3,7c1dc1c9-d59c-6826-b507-6bb38dfb5ee4
46f865cd-9e2c-4d57-8c56-b0fa33a6acd5,55e9c80b-e7fd-4336-9e62-2db282bde3b9,816af09f-efed-c920-43c3-042bc9696f0d
2d8c2d04-28a3-4c92-901f-7de949c6ae93,9d06f1b4-7de3-4f9b-acb5-2a9cb3b2023a,c68f5fed-d4be-afb9-559d-66dd16c6e466
b3099057-3b96-4568-bb76-615314c28d2a,60188f20-b39e-4868-b0f7-f383cf55e0fa,89f190f4-0d7e-fafe-5bab-dd5dfd647cb2
cdd5d77f-7fce-4de6-a3c0-f0fe306a2a95,2d4c6794-6967-48e7-a1bb-24e90580f060,816af09f-efed-c920-43c3-042bc9696f0d
87e47ba5-bd8b-4216-ba8d-6212316eaed5,c7290f07-56e5-46f3-858f-c6720d0c18d3,7c1dc1c9-d59c-6826-b507-6bb38dfb5ee4
a4132783-9b87-4f27-bf5a-87acbaaece45,b220cd75-25d2-40c6-bdbf-a42385f2535a,c68f5fed-d4be-afb9-559d-66dd16c6e466
f8b26997-68bd-4aa4-8ca9-1052f60f9f20,24aa6bc4-df0b-4ff9-9c8c-41e0aadbb184,89f190f4-0d7e-fafe-5bab-dd5dfd647cb2
1e48598b-5d1a-46d6-8315-af8f49cf940f,447cc56c-2701-459a-8454-99fb42acd3fd,89f190f4-0d7e-fafe-5bab-dd5dfd647cb2
e95ac7e0-33e9-4234-8870-518872edfe1a,6b7d2cbe-d897-4b32-ac4f-80d1fd257666,89f190f4-0d7e-fafe-5bab-dd5dfd647cb2
5f3a3129-05cb-4284-85ae-552670f31cec,314a674e-36c2-4ded-aa0c-2ec3004be218,7c1dc1c9-d59c-6826-b507-6bb38dfb5ee4
0bf1da02-5f99-4410-9fff-01dae1ecbae3,e272b4ce-cb84-4dee-a992-951e2cf1d412,89f190f4-0d7e-fafe-5bab-dd5dfd647cb2
437262fb-d35f-4b84-ae37-e25fd46d98a8,bcb84d6a-158d-4823-b3c5-5f45cf13949c,89f190f4-0d7e-fafe-5bab-dd5dfd647cb2
5b9f4b7a-4979-41d9-a1f4-57f3bcf96962,2e85e27a-6fef-4aba-9f2c-74ba87c14f76,7c1dc1c9-d59c-6826-b507-6bb38dfb5ee4
b00637af-a306-4d5d-922a-adc10dc59079,0ae12123-5ec8-41b1-b9ea-3d518290004c,89f190f4-0d7e-fafe-5bab-dd5dfd647cb2
f68ea097-6351-448a-bb62-2d2f5771aacc,ea760d87-1ff0-482d-8535-e1a127de4513,7c1dc1c9-d59c-6826-b507-6bb38dfb5ee4
c104ff2f-8811-472b-9b8d-8c998d19729f,43b645d1-e662-4230-a798-a6180ec5d28a,7c1dc1c9-d59c-6826-b507-6bb38dfb5ee4
b042d9b8-fee3-4bf2-a267-40802bd4e2e4,f5a1256f-8b20-42e4-a71c-c18b5b9332fc,816af09f-efed-c920-43c3-042bc9696f0d
578dc1b9-4fc7-41dd-8ce1-ade76304e577,f6d102d9-e083-4fd3-99c1-9af4cbda09d0,89f190f4-0d7e-fafe-5bab-dd5dfd647cb2
49935228-0939-4c07-b031-fd4bf6060cf5,761de1ba-dd6f-4ed1-9f58-18993736d14f,89f190f4-0d7e-fafe-5bab-dd5dfd647cb2
eff568cd-97d8-41af-af65-cac1e2866792,1493e469-5ca4-4a9d-8871-aa7b076a0d05,89f190f4-0d7e-fafe-5bab-dd5dfd647cb2
63a301e7-5a8c-4695-9f08-5c37259abe33,9e1b63f8-be35-47aa-90fb-be6914d90ee3,816af09f-efed-c920-43c3-042bc9696f0d
7f826e01-9df1-4ad3-b690-3b9edff84e02,e20e0ae1-77f0-4aba-8039-76e93fb50021,89f190f4-0d7e-fafe-5bab-dd5dfd647cb2
abac099d-5d06-4bca-9075-002df6f5f4c4,c173d8f2-575e-4081-a72c-90f29663c90f,7c1dc1c9-d59c-6826-b507-6bb38dfb5ee4
81b8f239-2fb3-4a15-abb6-c87491686824,89281c04-b17f-4193-810c-dfda73afb045,89f190f4-0d7e-fafe-5bab-dd5dfd647cb2
93eabc4a-6866-4def-b6ce-683c98c394b8,a5c45924-ad32-4431-999b-2c6d6b58427b,816af09f-efed-c920-43c3-042bc9696f0d
60cb551d-6dac-46e4-869d-83d95357f575,d98c1cc3-44fe-49ef-84f7-24a08f2ab5a0,816af09f-efed-c920-43c3-042bc9696f0d
66e31a4f-5739-4b93-a01e-d62f5c0b6116,19041506-e7cc-4d8b-9301-9662c9fec0b9,7c1dc1c9-d59c-6826-b507-6bb38dfb5ee4
8c0a4422-eb4a-4825-9aaf-f24bc8a5ccd7,caea0df0-87c7-4cb5-aefb-fb795a11f0d1,7c1dc1c9-d59c-6826-b507-6bb38dfb5ee4
33aeea02-9daa-4828-b3c0-92eb0aad45c5,138b6d0a-a9b0-4ed0-ac1b-6f37c37ac068,89f190f4-0d7e-fafe-5bab-dd5dfd647cb2
9b286c57-53a9-4b0d-854a-3b7b616630b1,d5607426-8a5c-4298-b248-f573baecc6a4,7c1dc1c9-d59c-6826-b507-6bb38dfb5ee4
4d2f6bfa-f2ec-49b6-a38f-723fbec8062e,4d534ff4-7f0a-4c8b-8ba1-e4d3534031b7,7c1dc1c9-d59c-6826-b507-6bb38dfb5ee4
21b6b695-a083-4802-9235-39639dec81b5,c1af38fc-1960-4b22-88a9-cc960d123603,7c1dc1c9-d59c-6826-b507-6bb38dfb5ee4
09fbfdbb-2ae9-4264-9246-898270c32ba1,fa2da983-8cdb-482c-b556-56be7c4411c4,7c1dc1c9-d59c-6826-b507-6bb38dfb5ee4
8ea6eadf-47f7-40c8-bbd7-0d9126b06a47,6bc6e3d1-2b2e-4cda-b1d2-ec2304d89500,89f190f4-0d7e-fafe-5bab-dd5dfd647cb2
9b83d184-88fb-4e7c-90a0-31bb7b8bc044,528c843f-ebcb-456d-80b1-7d15a52264d9,7c1dc1c9-d59c-6826-b507-6bb38dfb5ee4
7528c1a2-4a56-4f6a-8400-0a4218022f82,acda4a5e-2c79-4811-8075-379dde343b04,c68f5fed-d4be-afb9-559d-66dd16c6e466
69827af7-894d-49ca-9707-225fe18d32e9,abab541b-9d0a-427e-a15f-435092b0c97c,7c1dc1c9-d59c-6826-b507-6bb38dfb5ee4
23ffacb4-e6b5-49d6-94a2-8db59ecdd42d,a1c6657c-9ab0-446f-9928-992351341f3e,c68f5fed-d4be-afb9-559d-66dd16c6e466
dbac35c1-1847-48c6-b437-e8c7c09731ed,b4e34c11-0380-4176-af76-73a8bc1692cf,c68f5fed-d4be-afb9-559d-66dd16c6e466
7ef3864f-74ea-461d-9807-ce82dc25a040,d89936cb-7c6b-4995-b790-521a62de8319,89f190f4-0d7e-fafe-5bab-dd5dfd647cb2
60494822-581e-45ea-b1df-48b5f54f04b4,d9be5d4d-e868-43b3-8e0e-b983166c666a,89f190f4-0d7e-fafe-5bab-dd5dfd647cb2
4ccde013-6991-4c9f-ba85-774906141686,2b07a7b2-226f-47c6-a1e2-bdc202e796f1,c68f5fed-d4be-afb9-559d-66dd16c6e466
b830450b-8e47-4ed0-a977-432c6ad8d7f1,36acee4a-74ff-4eea-a337-d8c48c77471a,89f190f4-0d7e-fafe-5bab-dd5dfd647cb2
40e0847a-99fc-4ea9-b834-4b77e624d392,75880666-6606-4690-9a28-bc4c25063b61,7c1dc1c9-d59c-6826-b507-6bb38dfb5ee4
f7006de9-2d86-4380-b5ed-89154b2196ef,1561c19d-e73c-423c-9ca0-6bc46d4be7ca,c68f5fed-d4be-afb9-559d-66dd16c6e466
863b0e74-4a74-4fc8-b9a2-5f46b2e4b9df,7f0d2e9c-6056-4567-9d91-31fdb432efe6,816af09f-efed-c920-43c3-042bc9696f0d
49a49497-12ae-4dc4-b0fb-ff2bcf9b14f5,c9e94599-9a33-460f-919f-f021ab3be591,c68f5fed-d4be-afb9-559d-66dd16c6e466
dbb1cfcc-bf6b-44fc-b851-15e6f00c1b51,7745d2a9-8fc5-4a61-942e-2264083b27f9,89f190f4-0d7e-fafe-5bab-dd5dfd647cb2
109ebe84-6d2d-477a-9d72-bfbcad3f4716,dfb5f796-bf49-4961-941d-94a85953c4b5,89f190f4-0d7e-fafe-5bab-dd5dfd647cb2
69a72cac-ca7c-415f-9d35-20458d086929,b7fff48b-3a65-413c-8166-fd4bb40b95ea,816af09f-efed-c920-43c3-042bc9696f0d
252d872e-8a6b-4c50-9e9e-6378a667fee8,b1da425e-feba-4849-944f-718135dc5093,c68f5fed-d4be-afb9-559d-66dd16c6e466
db860ffa-27b8-4fab-b86d-936e25cb6ea8,b9fb5949-2df7-49bf-bdcb-2bfb4897b4dc,7c1dc1c9-d59c-6826-b507-6bb38dfb5ee4
b596d8c8-ae14-4242-a0eb-1a06f6839689,e98d3100-1f0f-4624-a519-6a96600cb727,c68f5fed-d4be-afb9-559d-66dd16c6e466
40b500fe-f037-4d12-98de-3ec1e10c1f14,54d65e95-aafb-4e78-8532-ce34a021b32a,c68f5fed-d4be-afb9-559d-66dd16c6e466
8ff969d6-dcbd-4111-b2fd-dd7f6464c4db,426eb7b6-a813-4232-bf3c-24f8be1417c8,816af09f-efed-c920-43c3-042bc9696f0d
3e09b7e8-7d12-486d-b8fd-d952e9932ae7,bdf051ca-36ef-4226-ac06-f1cc8e41f56f,c68f5fed-d4be-afb9-559d-66dd16c6e466
5fa8ab4a-a54b-441c-a31c-9cfaf0ef0a99,ae2c8ab9-de1c-4ffc-a623-cad46f02c2cc,c68f5fed-d4be-afb9-559d-66dd16c6e466
640dbc3d-9438-4520-a4d9-4d2da9ffa718,0036a10a-66d3-4ba9-9cfc-f39095552371,7c1dc1c9-d59c-6826-b507-6bb38dfb5ee4
572a985f-ba98-481f-b040-f9c6d537f168,4635d688-be1c-4817-a5f9-d2fe0f31e8d4,c68f5fed-d4be-afb9-559d-66dd16c6e466
2c176c67-042d-4333-bc9c-da8546fe48f0,d7ca04fe-4e32-4a86-b143-722457e7f4d6,816af09f-efed-c920-43c3-042bc9696f0d
8b91b812-0ade-4565-a20b-17e9507e11eb,6d0458fa-abd7-49c7-92cd-84f6f5bbdbce,c68f5fed-d4be-afb9-559d-66dd16c6e466
77d85941-245a-4ff6-8312-6c3c0dabdcf5,b837cc85-d87f-4e4b-8af3-6879c98e73fd,c68f5fed-d4be-afb9-559d-66dd16c6e466
7198619e-6ae1-4604-8a93-ed29225f1c57,c283bb11-55a0-4225-a3aa-ddcaf9acd461,816af09f-efed-c920-43c3-042bc9696f0d
292f57f6-4417-4f1d-b31e-b4f3cfc7d87f,81a42781-0122-4389-b689-59b68221c146,89f190f4-0d7e-fafe-5bab-dd5dfd647cb2
ccde6460-ba59-4eab-a881-7ebafda4ac8d,ce532889-b9d6-49ee-b533-a8e791d15d9f,7c1dc1c9-d59c-6826-b507-6bb38dfb5ee4
91a26750-3559-4fe2-ab32-e63b23a2eeaa,5064d24d-f4c8-45c2-811d-a6305406b368,89f190f4-0d7e-fafe-5bab-dd5dfd647cb2
68f7f078-241f-400c-a7ee-d7612b40d32f,570e3888-6829-49ce-85de-82d24574317e,c68f5fed-d4be-afb9-559d-66dd16c6e466
63f6b3fa-534a-4d74-9acb-8215cfaddc5a,1d543a99-ac70-4516-aa28-b1dc94416411,89f190f4-0d7e-fafe-5bab-dd5dfd647cb2
