pkid,fkroutegroup,selectionorder
32b6a22a-5052-47e9-ad69-2f9ef23ea3fb,49512b41-62d3-34d0-c29f-bfd8889b0e54,1
9c7d51f5-120c-4c8a-bfa0-8b1c9d03bc9c,faeb48a9-ee73-4cc1-0238-56baf5d7602a,1
9ed370bf-3962-4302-82e9-4675ba863c10,7b5a7e4e-e9b5-81cb-7dcf-bb18bd0db1ee,1
c4d4ac08-601a-495f-a0b0-056d8cb8eb4f,a0b37a9e-7f25-9927-666f-9f4fea4c78aa,1
a2819b46-2154-48f8-8224-2c1b966c2fc0,039968a5-6cf1-d485-7aa7-3289a86d8937,2
4aa52cbe-fcea-4a13-ad89-5a41862a3a98,5631c021-9a69-e9d8-5b6b-2ec561e5bfd6,1
163fdccb-ac09-475c-ae01-d1f9dfa3a6a4,5de4ee92-0942-7084-ed89-0faf81489119,1
203ce538-e29d-843a-0829-da47ed6daaf7,e6ff69cd-383b-eb56-bbad-3f789b3f6f16,1
da03f1a9-3cd6-d5d2-50d1-b2e5f7c0affe,a3943839-4852-3718-dafd-9bfb5fd418c4,1
a57a6b31-f844-6de4-f396-c98fdaad973d,988fded2-c41e-9174-0bfc-354921fd48df,1
911d811f-56ed-41c6-020e-7b8fd1973ab6,8def1db4-12b1-2cb1-e776-2d573939a569,1
7d9e65bb-e9dd-1a39-e086-cefaf913d232,c378c178-781a-aaa9-30c8-2d3a95c26bd5,2
124ea740-c3b7-458f-b511-aa5ec4639a4b,8def1db4-12b1-2cb1-e776-2d573939a569,1
0a3ccaf3-2654-de27-15b4-f6e43f81a2b6,30122a26-c5a9-5b9e-cf6f-5a6679d63d5b,1
0b3cce1f-0733-5e7c-5159-d40b67b9458b,75eee7e7-8824-4217-911c-a540aeee8022,1
13488a99-cc17-b013-0cac-ae3b9b0d6bf2,94e0f610-0a05-cc15-72d5-2e1f9228bba2,1
22dcec77-d82f-75d6-c90c-57becd43d42a,1574ecfa-8a79-b1ab-7d0c-a12b37b3495e,1
261f4cae-04a6-6e85-c96f-ddfaa70a128d,dc00a0de-71f7-35c0-6803-1a4c68b32ffe,1
2b38cee1-20af-40a3-bca7-79f51230511b,00000000-1111-0000-0000-000000000000,1
31ffb202-7f5b-d332-4607-815496652585,001f7244-ef8b-f102-8932-1ab75c9c7260,1
327a7337-f7df-0075-e8f3-2afa4bc35c72,bbe9e101-7d44-6787-aa82-c83bf82032d8,1
3909f3ba-9789-7b32-3a32-5b514137d25f,aa318d66-8e0c-25aa-805e-791a2de74399,1
3ab57479-b83e-a484-6a8d-0aa93230a831,3c8ae809-a281-f5b7-5394-2a343aa1cb62,1
3bd670a7-d573-7429-0b57-feab0454fe1c,c4cb776d-35ae-34b4-47bd-7f68b94076d1,1
3d50a81d-107b-2b83-1c5c-4c92cebcdef3,fbfe4777-846f-42b7-58bf-61ae6ac5bcfd,1
42f649e9-c9a4-a0ae-5bd1-578fc1d49b2e,db9f3db8-df7b-c22d-e131-41f01e291ec4,1
4fc0ae52-e001-fd45-233f-bb840b2c91d0,0385759c-a707-1bba-6528-83810e5f65bb,1
54458d67-7d96-e61f-23ac-804553131b9f,ee59778b-d292-66f4-db2e-fd60a5ce22fa,1
6867fd36-35c0-b2c3-fe1e-2717bba54dc5,07add88f-3e1c-11ec-e444-01fab26311c1,1
6dc3520c-9676-527d-448b-0a6023956b2b,aa318d66-8e0c-25aa-805e-791a2de74399,1
6f4ebd23-72c6-0a23-0fd0-69ad50a3c75f,3aaf245b-dd70-5545-c021-de033264bb8d,1
75315289-376b-194a-aa9b-12b62fb38937,b03208ea-59f0-052e-b347-3ff779555ee6,1
77f277ab-9999-03ed-5c7d-4b1293f93b85,87980b05-2bfc-3906-7f24-0495d5097a51,1
7d84a041-e871-e7cc-550b-662322a5ba90,ef116a56-62af-d7f7-57b4-9327ac99cc3a,1
7deb9628-4483-84ec-92d8-1eed7ced83bf,b3d33c98-acfa-9194-4e6a-2d6dba0591f0,1
891bdaa5-5cdc-70ba-e38a-add3801b41d8,e3552c12-3f6a-297d-8232-314b694c620e,1
9ba59408-b7e1-e05c-d6df-39820d501482,e6fd3ba6-b636-8d3b-ad60-35d5f54de129,1
a028444a-f5f4-73f3-fab5-c4a06342892b,afe60188-7924-f776-40d1-24fbf9898344,1
aa032e7a-2786-cbb0-4179-37b9c7e8ae8a,6dbe3529-758f-e319-db0b-6ea332b1492e,1
aa08e91e-2187-f7ee-38bd-ba6446ced5ef,bbe3a772-64ba-8647-2a67-5445fb9e23a6,1
b030b26f-7b76-5b90-2627-301b46737e9d,4a496e98-41d7-305d-e115-a4f59d4ae403,1
ba0baaed-22dd-4020-378a-9b9e59a95996,74d76654-cceb-f6a8-747d-f12bb4c554e7,1
ba9c9a1e-18ab-b88d-d1c9-822e1b8b5115,612664aa-364d-3071-4cfd-27ccfb030783,1
bd5cb6ea-f7ad-d58d-2b12-7b6a0379e989,8a518293-98d6-3272-12f4-e93dcbeaa50f,1
bfa53de0-9c9b-39f1-68da-4f6ac2e3438b,8609d3db-782f-42ee-14f7-61bf7586b93c,1
c236553a-3828-183e-e76f-cdbb0589f140,eab7d9b0-f961-f489-4a67-e1281ce5ffae,1
cbebe0e9-9c20-0dd3-975c-5a41f370997c,16356801-3cc0-678d-2a97-ab74f4b7efcb,1
d6f570df-6b43-4ec0-688a-b218266bbc0d,fb6c0f43-f77c-014d-ddb3-bcb8026ef634,1
d8d1f1d3-574c-e84c-e705-1e894c84dc80,93b69bd7-54ad-861c-973c-6a055c94e7b7,1
e885e296-91ed-27f1-7ca1-33de5ef5f071,4b675c93-3390-1734-cc6b-53bd374e5745,1
e9dc3f1f-edc9-f566-d898-e18def738a62,5c2b4e0a-cf5d-bd53-a94d-c193ea39ec15,1
ec4aa04e-8894-056c-10a4-13409098e1a7,ff38c48d-77c1-85ec-6978-aa5ed466822b,1
ed9bf50f-3ea9-2dc3-6e0c-21a599720d75,c3a899d6-2734-d804-7be2-6591453e48a4,1
f2412db8-64f2-4c2d-ff42-2b300b7e2154,1f968d3e-1897-82ae-78e8-c0a94181b890,1
f7ac3c3a-199d-73ec-50b6-a4151c43a793,a88548de-6245-d423-d62b-77bde5cbd19d,2
7e6ae0cf-e575-8bcb-d6d0-6a9c8702a8e4,8a42d044-859b-35e4-a64f-5aa5980b399c,1
bc0b6b71-d164-a609-e22a-87e8b8a8014c,212f9674-65cb-ad8c-b24a-f90ee31b15bf,1
f9c9aaa0-0340-008b-4965-721656b68459,097efe7c-c4f4-c8fe-b0b1-17cfe9206f8c,1
a2cc0cfd-59ea-08a4-133b-f2ee1141afad,e0dfd265-8165-b7da-214e-05de4056401e,1
c5170673-aa26-f64f-46b4-1d159f8cbd52,5a9c7ba1-8c5d-bea7-c648-7acc046e6600,1
