sipdevice_pkid,pkid,name,description,runonallnodes
e6912371-4ebe-202e-5194-b6c0fdbe6036,ca08e6e6-5a97-9f13-95df-e683e7cd6c9d,FXE-SDWAN-EWRGS-tk,FedEx Express (EWRGS) SIP TK to GW,t
29821b41-25d7-fb91-5391-9163aaf16898,30f3db1c-755d-9f04-a9cc-e3f6c6f85372,FXE-SDWAN-THVA-tk,"""FedEx Express York, PA (THVA) 170.5.242.71""",f
de05cf3c-1c69-1990-7154-e5a2fb7089c0,3cfa736d-4424-9191-9433-f7518739f197,FXE-SDWAN-ZMLA-tk,FedEx Express Waukesha (ZMLA) 10.244.155.131,f
34589528-0df2-2546-a08a-04c67ba4407c,713424f2-ca7e-dfd2-226d-c3a3f2ec4d1a,FXE-SDWAN-GONA-tk,FedEx Express Norwich (GONA) 170.5.241.203,f
89c0cb12-9ea9-422d-7738-4eb40612b475,6fd3f352-d250-f061-9532-70a6dca0ef6d,FXE-SDWAN-BDLR-tk,"""FedEx Express Windsor, Ct (BDLR) 10.244.85.4""",f
3924f32d-3561-7cb6-a289-abe1276172e9,bb9ec6bb-e493-8b7b-7261-3942936c806d,FXE-SDWAN-HIOA-tk,"""Fedex Express Tualatin, OR (HIOA) 170.5.241.9""",f
ac3a16de-e8c5-f7b0-fd1a-17b8bad38ce0,e2164065-86f9-80f3-f65c-94d8aec3ee5f,FXE-SDWAN-RICRT-tk,FedEx Express (RICRT) 10.244.87.194,f
16f5cc80-b762-0ef0-0fe3-6a0ebae291b3,a1550d7d-7c00-5151-7852-089685a7a426,FXE-SDWAN-OWDA-tk,"""Fedex Express Needham, MA (OWDA) 10.244.167.68""",f
b749f6f6-5769-b3b6-0bd3-4a47252448e4,5522a649-b718-d488-19c8-eae9d489ffad,FXE-SDWAN-CSNA-tk,CSNA Voice Gateway 10.244.72.161,f
ab54a1bc-4d65-b3e9-5936-2ace87e5b8d5,bbbb273a-2a2d-f63d-eb01-48dac15924ba,FXE-SDWAN-UCAA-tk,UCAAr01.netdb.fedex.com,f
c44b682a-45d0-e8f6-29f3-8eb91d374218,f1c7b7f8-a0f2-739e-d9ba-7259b47040fd,DEDWK-H323,DEDWK-H323 (172.27.127.1),t
ebbfccba-fdda-e5bf-e87a-72854eaa4026,f2354c08-372a-b511-a477-6e4df7d31aac,FXE-SDWAN-SOWA-tk,FXE SOWA - 4351 Router (SIP Not Available),f
3ab198bf-9293-8b73-6f43-5b903a755341,8a69e4ba-1907-a9ef-166a-df9c269545a1,FXE-SDWAN-GJTA-tk,GJTAr01.netdb.fedex.com 172.27.103.1,f
5bd022f5-3736-4028-12e2-6c6d1e765cda,ee511633-d5b2-542f-fda0-539323110613,FXE-SDWAN-JBRA-tk,"""Fedex Express Jonesboro,AR (JBRA) 10.244.169.161""",f
62bb9901-8d0b-3aa1-e7e7-9ca02dd8ef38,576cfd17-cb68-7cf7-83c3-83f6ebd77443,FXE-SDWAN-ORFR-tk,"""Fedex Express Norfolk, VA (ORFR2) 10.244.6.67""",f
2bc11f34-7cf7-2743-722d-b662d8fc2172,0b36cb49-d0e0-a9bc-2583-4e9da8f481b3,FXE-SDWAN-RAPA-tk,RAPAr01.netdb.fedex.com,f
14008a00-4f0d-826b-5d48-74052025f0f7,d1baf171-6708-2982-1cb8-5e8e2fead10e,FXE-SDWAN-SYVA-tk,FedEx Express (SYVA) 170.5.240.103,f
31b5b5fb-455f-1fb9-2c9b-365488bb546c,ae106bbd-8a0e-d434-3504-6ae2ee203b66,FXE-SDWAN-DLHA-tk,"""Fedex Express Duluth, MN (DLHA) 170.5.243.101""",f
8ad3df35-d400-a5bc-4299-b6bcfdd253cf,1702c567-377f-ee19-8f06-66c328feb930,FXE-SDWAN-ADWA-tk,"""FedEx Express Crofton, MD (ADWA) 10.244.163.2""",f
820d6c55-74c7-456d-a38a-1ed7a4506e4f,2b445b88-850e-570b-ec5d-9ba6d90842b7,FXE-SDWAN-XSDA-tk,FedEx Express XSDA (XSDA) 10.244.151.193,f
496f72c9-a972-beac-710b-cb67a8709e62,8e59eb01-4e73-992e-8d04-b65ba310ab54,FXE-SDWAN-JANA-tk,FedEx Express Richland (JANA) 10.244.2.129,f
1513c3a3-9b75-dde7-fd54-fc6ceef95eef,5854b93b-431f-93da-a9eb-6e5436028084,FXE-SDWAN-SFBA-tk,"""FedEx Express Longwood, FL (SFBA) 10.244.132.129""",f
102356d9-ec44-2eae-dca4-d16d2242248d,1f8e171e-695d-763f-8840-8e10832b87d3,FXE-SDWAN-LANA-tk,FedEx Express LANA (LANA) 10.244.66.161,f
62bc7d0e-22fd-2fc7-098f-f3710de2c02e,4251008f-8bc4-ea97-d3ff-9eb82d66b9e5,FXE-SDWAN-YKMA-tk,"""Express Yakima, WA (YKMA) 10.244.174.65""",f
33716a5b-eef2-0848-ad72-308c2b78b286,02ed21d0-cc95-baad-459c-96d8c35141d4,FXE-SDWAN-BIL-tk,"""FedEx Express Miles City, MT (BIL) 170.5.244.154""",t
5c1fa777-4066-7105-acef-8724dcf626dc,30078577-5e92-ba6f-fb73-a52916b48fa3,FXE-SDWAN-ALBR-tk,"""Fedex Express Latham, NY (ALBR) 170.5.240.241""",f
30d4773c-365c-f709-91c8-094a261b4f70,7a7d3de0-eafd-933f-7d6f-bd7e1e4e1e5c,FXE-SDWAN-TVCA-tk,"""FedEx Express TVCA Traverse City, MI (170.5.240.126)""",f
8f6bb7c7-f8f6-5652-1267-0f30715cb2a4,464c618a-5f26-261d-ea7e-46ff6c4121fd,FXE-SDWAN-SFMA-tk,SFMA 4351 10.244.5.65 (SIP),f
29a86af4-1cc8-abc8-06b4-76561e09d57c,9f831257-7e7b-bc7c-6334-52c6cfb8c93e,FXE-SDWAN-SBNA-tk,FedEx Express (SBNA) 170.5.24.63,f
b0f2e07e-c094-1581-6ade-51a1992acd4c,eda376f7-aa63-8745-a2d0-2eabc845691c,FXE-SDWAN-GVLA-tk,"""FedEx Express Alpharetta, GA (GVLA) 170.5.241.207""",f
15853969-9820-5706-4f36-b150d9062ad3,7b3564dd-f530-a511-4144-03b2390ed61e,FXE-SDWAN-MSYA-tk,MSYA Voice Gateway 170.5.243.235,f
97c40ca7-f712-56a3-dca4-544a35b54ba4,a3766532-47f3-00da-69d2-39d8c0032aff,FXE-SDWAN-SATA-tk,"""FedEx Express SanAntonio, TX (SATA)10.244.0.193""",f
555d8f7b-633e-87ef-abcc-61f9a1417a3c,7906d4d5-b9fc-554a-25ed-2cc00ce5d113,FXE-SDWAN-SLEA-tk,"""Fedex Express Salem, OR (SLEA) 170.5.242.65""",f
d4fdbde2-06fa-09b9-4109-d56e35eab14a,79801852-1b86-5a13-05a8-3d2e1378e37a,FXE-SDWAN-DETRT-tk,DETRT - 4451 - 10.244.119.1,f
5c62d92b-37fc-7e67-1f7c-1b73fc18c880,9479409d-72e6-3aae-1bcf-d8f1c59830cb,FXE-SDWAN-OXRA-tk,"""FedEx Express Oxnard, CA (OXRA) 10.244.87.4""",f
acb83a64-c550-6ffb-a38c-5c7e91200490,16488457-12d8-5775-39cf-3fb54bf107c8,FXE-SDWAN-HNLA-tk,FedEx Express (HNLA) SIP TK to GW 172.27.43.130,f
be50f4f7-f560-8848-4fec-8adaa2b582b1,5caee413-ba3f-c674-dc22-c80b0ee1aed0,FXE-SDWAN-UKIA-tk,"""Fedex Express Ukiah, CA (UKIA) 170.5.240.51""",f
adbb4904-aeb1-363c-5e51-22979e5a7f50,e8e41dc0-2033-15f7-4581-f8e8c11a31d7,FXG-SDWAN-1726-tk,FedEx Express SpringfieldIL  10.244.150.1 (FXG 1726),f
e032b5c3-2a94-275f-0d20-4716c7e7d36f,8ec8ea3b-0740-7b17-5abf-6c41a2fb4be2,FXE-SDWAN-SBYA-tk,"""Express Salisbury, MD (SBYA) 10.244.114.225""",f
bf868674-7954-4464-ca3a-7aff47629a77,f184bcdf-32a4-89e2-eb44-e7b8ce3ce703,FXE-SDWAN-SVZA-tk,"""FedEx Express SanAntonio, TX (SVZA) 10.244.1.129""",f
ea13421e-da12-cfc5-cd97-83fa211bfc39,2dc74a3a-dc10-19bb-40c1-ab6de58e3a78,FXE-SDWAN-THAA-tk,"""FedEx Express Brentwood, TN (THAA) 10.244.169.65""",f
ff76fa4b-2197-7d0f-f970-10fcf42d499c,643fec96-4184-2a3d-229f-a0348de7ce08,FXE-SDWAN-STLR-tk,"""FedEx Express Berkley, MO (STLR) 10.244.51.1""",f
92a15d73-7416-3beb-1646-66dd5751b7c8,688b63b2-4825-529f-ff2f-964a53b5d408,FXE-SDWAN-MGCA-tk,FedEx Express (MGCA) SIP TK to GW 10.244.133.1,f
dcfd6cdb-533f-9482-014f-bfd9daf0b611,53d893f9-9a7c-ce71-0395-d1d035ac6591,FXE-SDWAN-GDMA-tk,"""FXE GDMA, Peabody MA ( 10.244.21.193 )""",f
dd75c19b-697c-6ba5-89e9-913117674838,9016a4ce-26ff-c59c-4865-8f8d093fa6e4,FXE-SDWAN-NIPA-tk,"""FedEx Express Jacksonville, FL (NIPA) 10.244.124.1""",f
d376bcc9-64c6-8148-dccc-eaf259a4ec15,d13e5cb9-fdb5-cd3f-652a-86d2352a3078,FXE-SDWAN-INTA-tk,"""FedEx Express Winston Salem, NC (INTA) 170.5.241.221""",f
6304d521-8c01-adf9-9cbc-248385614b9b,8d9fd538-dbd4-499e-ccdf-03e7ab617773,FXE-SDWAN-SMOA-tk,SMOAr01.netdb.fedex.com,f
d167fa78-dae7-d900-e2ac-e0cebbcbae0e,165bae91-e533-c645-60c7-5892b7bb85cd,FXE-SDWAN-MPRA-tk,"""Fedex Express HUTCHISON, KS (MPRA) 10.244.75.225""",f
aad01d2b-91ea-4ee6-6173-e5db3625f0ad,adb4b6d9-3a78-30c8-a448-67c2f013aba4,FXE-SDWAN-EAUA-tk,FedEx Express (EAUA) IP Address 10.244.66.1,f
a392a4b6-3ec8-23cf-c4ba-9e8b96d39be2,4f1f4b9b-6213-db8f-16fb-1c7252ed1952,FXE-SDWAN-IKKA-tk,FedEx Express (IKKA) 170.5.241.98,f
a8ab1581-67ed-0030-910e-c810b774b383,6eb135d9-6fb0-012a-86cd-ebd72577fba3,FXE-SDWAN-ACKA-tk,ACKA 4351 - 172.27.97.177 - SIP,f
8c2e46a4-b08d-af6e-886c-dc35dfd73593,f335e3d0-a66e-f065-d1cf-d7a7def95c74,FXE-SDWAN-JSDA-tk,Express (JSDA/ CT) 10.244.21.65,f
ea80701a-31f5-73bc-5d5b-43922895c31f,13bbbe5c-34c5-a0ca-be4a-882949063b77,FXE-SDWAN-PYMA-tk,"""FedEx Express Raynham, MA (PYMA) 10.244.178.2""",f
d4b4996d-f3cb-a1b1-0861-086d6fadab40,4f17395c-a384-d5e7-00d8-866455a8b1bc,OAKRO-H323,OAKRO-H323 (172.27.92.1),t
80ce7d20-0a50-8ab2-40c6-eb88b5f02ccb,a0cc93cf-cf81-291b-2bd0-6a35a6f8c788,FXE-SDWAN-ATUA-tk,"""Express Miami, FL (ATUA) 170.5.240.196""",f
23faf751-31dc-d1b4-f1f4-4ed26527c0c7,4ad88e60-64ee-96f7-f307-44402e9aee4a,CKBA-H323,CKBA-H323 (172.27.93.33),t
2c48ad4c-479e-5a7a-e1c5-03d65dad1d85,f03b9837-5a80-b751-9a68-388a3fad14f2,FXE-SDWAN-RFDA-tk,"""FedEx Express (RFDA) Rockford, IL 10.244.8.193""",f
1c105d76-b848-659b-8b5e-e094802b2b54,b0fe7569-6efc-3a67-ba98-f9c48db46786,FXE-SDWAN-ILGA-tk,"""Fedex Express New Castle, DE (ILGA) 170.5.240.96""",f
b2cbc387-6cbc-a6b1-cfce-41ebd08ec342,5cde8d60-03a4-56e3-f2d8-ac300dc20e8d,FXE-SDWAN-CMHA-tk,FedEx Express (CMHA) 10.244.12.1,f
6a3f6159-251b-d4fb-77ab-68e298215c02,61d50e0f-743a-f956-2483-9d1f5b8e876a,FXE-SDWAN-AMAA-tk,"""Fedex Express Amarillo, TX (AMAA) 170.5.243.13, Old: 170.5.243.13""",f
511d48af-88e7-765e-10fc-0ef93b11d3d8,d061309c-8bb5-269e-a95c-ad38272e4b7d,FXE-SDWAN-LLXA-tk,LLXA-ISR4351-170.5.243.93,f
c04227bc-fb8d-85dd-a5f5-bebbad3b02d8,7bb5be22-ef8f-5783-021e-bdb0666c27bd,FXE-SDWAN-RWIA-tk,"""Fedex Express Wilson,NC (RWIA)10.244.130.1""",f
fead50d4-179f-dd73-f161-b1f1f695607d,9f5294eb-e1fc-85e8-75b0-ee1d95cbfe4e,FXE-SDWAN-MJXA-tk,Fedex Express  (NJ/MJXA) 10.244.16.193 (SIP),f
e5ef9eb4-e7b1-492f-92d9-fb99b385a069,f916bdb4-944f-66a4-8f84-d1eed390d956,FXE-SDWAN-SBPA-tk,"""FedEx Exp  San Luis Obispo, CA SBPA IP 170.5.244.64""",f
30a11d1d-24d1-ef09-5b1b-3cd7f09c1c08,55d727bd-f2c0-3d84-1860-b006a576038e,FXE-SDWAN-OKKA-tk,FedEx Express KOKOMO IN (OKKA) 10.244.58.129,f
f35f6df4-9499-48a1-3616-7b523f2d7691,b990140a-897d-a228-633a-a354e19c73ba,FXE-SDWAN-JSLA-tk,JSLAr01 4451 Router,f
845b475c-37a0-ce0e-663a-eec6c5d9289d,33b26d75-ef72-c659-2b81-c6df95fb2c42,FXE-SDWAN-CPSSL-tk,CPSSLr01 Router 4351 10.244.110.97,f
a22be3f1-570e-a7c2-e4ce-4b7f542bcf3a,761198f1-ef6a-6a0b-30bf-3f46752d393c,FXE-SDWAN-CTXA-tk,"""FedEx Express Elmsford, NY (CTXA) 170.5.243.90""",f
369ea0b5-f748-1822-ed84-fdf38b73dbfb,7867f7b6-0b69-df0a-fde3-69f5d8fe16bf,MCODC-H323,MCODC-H323 (199.82.24.67),t
178ccd34-8e90-9639-69aa-40b83de1dd70,bc6c8511-4060-9968-acc9-3ac95a93538f,FXE-SDWAN-COAA-tk,"""Fedex Express Sunnyvale, CA (COAA) 10.244.194.1""",f
2f9dd856-8f99-defe-3dfd-6f0bfc1e743b,32395b09-353c-0d47-56d7-7d9fd08ddcb0,FXE-SDWAN-BUFA-tk,FedEx Express (BUFA) 10.244.92.2,f
130c0864-9de6-17af-0f29-60bb5a0657ba,d70853b3-f77d-f2c6-cc20-8b52468d6027,FXE-SDWAN-CKBSC-tk,FXE-SDWAN-CKBSC (172.27.93.81),f
d3a424d0-f52e-1d9a-e659-5882d4de54e8,b13823ab-ecf3-1ebd-fe32-a6ebcf354c1b,FXE-SDWAN-MPZA-tk,MPZAr01.netdb.fedex.com,f
24cc73ff-2ea9-1ee8-c1bb-9655a19d38f9,9d8a6bf2-ff95-1166-6143-09c5d7580ee6,FXE-SDWAN-TMBA-tk,"""Fedex Express N Miami Beach, FL (TMBA) 10.244.149.65""",f
cfce0802-190d-eaaf-3403-7b67e0a6df20,c8083c2d-cd9f-f863-d754-0b5eb3578ebc,FXE-SDWAN-PSCA-tk,"""FXE PSCA Pasco,WA""",f
e55f0c85-16d8-e6b8-2583-234a15da04ce,a95a0aec-a253-f27a-944c-c2eee714c445,FXE-SDWAN-HMTA-tk,"""FedEx Express Temecula, LA (HMTA) 170.5.240.57""",f
601e31c3-63a8-4a4f-9fa9-78f78e1c0487,e79141ea-ea9a-4702-1915-1ed625ba5971,FXE-SDWAN-WRIA-tk,FedEx Express Bellmawr NJ 10.252.127.1 (WRIA),f
91bdacd9-1338-026d-34ff-4b4b9d3708b4,f474d2d7-2f68-10b0-2141-a731293bea9a,FXE-SDWAN-ALNA-tk,"""FXE ALNA Earth City, MO 10.244.40.130 SIP""",f
bd696144-2304-87d4-02e9-d2043bd34b30,30f79472-1a9e-6926-88e0-f3411c83be46,FXE-SDWAN-RDVRT-TK,FXE RDVRT SIP TK - 10.244.191.130,t
9bf18752-150a-bea7-ac85-591ebd26b656,80dc9eeb-5785-9fc9-1c0c-0beb7c1a5850,FXE-SDWAN-MOTA-tk,FedEx Express MOTA SIP TK to GW 170.5.243.165,t
49a23a9d-6ec3-d7ba-23b3-d95c3f4a313f,3944d524-820e-d22e-4ece-5ddb68528bb9,FXE-SDWAN-GJTR-tk-IGNORE,"""Fedex Express Grand Junction, CO (170.5.241.202) GJTR || No Voice config""",f
7fb8c515-9a51-eb46-13b3-2c0ca24b2aed,5e8e1762-cbef-bd69-9039-2b4d1729adc5,FXE-SDWAN-SHVR-tk,SHVR 4351,f
d7431ca1-facd-feb8-318e-3ff0ac827054,94b56f1b-2f32-0208-4851-d4fd3c37a324,FXE-SDWAN-TLH-tk,"""Fedex Express Tallahassee, Fl (TLH) 10.244.134.225""",f
8299560e-3d97-1dbc-811d-8572a7289e8a,f48a088c-9c0e-e727-8096-1b3356d57e3f,FXE-SDWAN-MOBA-tk,"""FedEx Express Mobile, AL (MOBA) 170.5.243.228 SIP""",f
1363f171-89e7-dcb4-07d7-63c866dc4ba3,6ff92449-f261-1ad9-13ca-0462c295211b,FXE-SDWAN-FWAA-tk,FedEx Express Ft. Wayne IN (FWAA) 170.5.243.140,f
e723ef08-878a-fb7e-866b-05b12c39dd72,9a15a75e-ce10-4eec-7c31-afbd950fc5a6,FXE-SDWAN-MTHA-tk,FedEx Express Marathon (MTHA) 170.5.240.47,f
31cdb906-6b91-9e68-cd52-c39a161987fe,ef2fc3e1-491e-1fc1-b509-045fd6a8e65e,FXE-SDWAN-JREA-tk,JREAr01.netdb.fedex.com,f
e1000430-53c1-f205-1118-c8e35c83a45c,98097c0d-bb51-d64f-2052-e5c1cc2972e9,FXE-SDWAN-FULA-tk,"""FedEx Express Fullerton, CA (FULA) 10.244.128.1""",f
5b5d8915-b64f-084e-fce6-5bad2d772280,cc2916af-564f-f4c9-da32-cfba0b0fbcab,FXE-SDWAN-HYLA-tk,"""Fedex Express Hayes, KS (HYLA) 10.244.58.33 SIP""",f
9866e7fb-8b41-d67c-ee83-dfeb9efb0984,a75fb509-e7ca-0bea-297d-b3d6886a2359,FXE-SDWAN-SEART-tk,"""Fedex Express Seattle,WA (SEART) 170.5.244.72""",f
1f18c358-e67a-867c-2f2f-59a22cfecb8a,ad70b456-b572-981b-4d67-7c81fa5560ed,FXE-SDWAN-EKOA-tk,FedEx Express EKOA (EKOA) 170.5.243.113,f
c9bad241-a63e-15b9-a3b4-dff667bd9719,3b8461ee-ee1e-356d-5f6e-8f78913e8d75,FXE-SDWAN-HSVRT-tk,FedEx Express HSVRT SIP TK to GW,t
78fdaf81-3e98-9af7-8d5d-63db725b9adb,4e68201b-e516-9615-54bc-f1437f59a97f,FXE-SDWAN-LVKA-tk,"""Fedex Express Pleasanton, CA (LVKA) 170.5.243.208""",f
7b389ab9-0656-5957-0eba-04badab9d5d2,5ecf7c0e-d31e-60df-2729-777a54a652fb,FXE-SDWAN-ZSYA-tk,"""Fedex Express Phoenix, Az (ZSYA) 10.244.141.1""",f
5316ae7c-1eb4-a539-741b-91e822853046,09e3c207-045c-a62c-0d1e-fd01281d667f,FXE-SDWAN-MTOA-tk,MTOA netdb.fedex.com,f
f334ab39-41b9-6b38-2775-d177559035ee,8c872dc0-b607-139f-f4ae-3ef9c4bd7fec,FXE-SDWAN-BDFA-tk,FedEx Express HILLSITEIL (BDFA) 170.5.243.28,f
177594d6-6eb6-1016-74e6-8ec62095d2e0,009dd7d6-4372-b01c-6adc-ca82ada7c7aa,FXE-FIELD-A-BJCA-BSTSIP-SIP_tk,FXE FIELD A BJCA Best SIP Temp Trunk,f
dd436760-816d-d757-54ab-efcb76dfdfd1,af254ae8-057e-51c7-9ad0-fe8a6a5e61a4,FXE-SDWAN-FLLR-tk,FXE-FLLR Florida (10.244.92.129),f
049c271a-50f0-88e1-cd2b-4f5af091169e,c878007d-6462-c8ed-246d-5693b311b772,FXE-SDWAN-BWIR-tk,"""FedEx Express Baltimore, MD (BWIR) 10.244.164.130""",f
fcacf506-da18-e53f-a5b2-608e5653c727,1ceaced9-d92d-c846-c5b4-76bf7a80a1f3,FXE-SDWAN-MYRA-tk,"""FedEx Express Myrtle Beach, SC (MYRA) 170.5.243.239 SIP""",f
78c8a816-79b3-3b8b-b3fa-6c5e6b26e19c,9d3268cc-e119-a38d-9240-b9a07458f216,FXE-SDWAN-PQIA-tk,Express (PQIA) 10.244.76.97,f
ec908a5f-9dcb-4f04-4da5-ab6891aeca34,2322a1b6-72a1-ceff-40c3-22a7bcdf1dab,FXE-SDWAN-GADA-tk,"""FedEx Express Gadsden, AL (GADA) 170.5.240.119 SIP""",f
26554487-0f31-78fe-6215-61c78ba1e029,e7f05c78-35bc-de67-cde4-a279cd744acd,FXE-SDWAN-JVIA-tk,"""FedEx Express Branchburg, NJ (JVIA) SIP""",f
b5c003a7-14fd-c2b3-f360-efaf48bc3df3,9c8f6c80-37e4-80cb-e564-6f4f2a8a91d7,FXE-SDWAN-FTYWK-tk,FXE-FIELD-A-FTYWK 4351 router  172.27.77.130,f
e5568c28-294b-7427-ce3a-6588acb4e210,8db1fe46-c3d4-4a88-0d91-0f40489fcb87,FXE-SDWAN-RSTR-tk,FedEx Express (RSTR) 10.244.97.2,f
29991675-f6ab-7bf1-1e13-a6d6e619789e,62dc199c-f3ec-2d3c-62ea-cda0c19f9811,FXE-SDWAN-CLERT-tk,CLERT - 170.5.241.168,f
edf566d8-6fd1-c3b2-b3a1-43241554db1c,3799c754-fcc4-a71d-e3c8-7e1a8fd08cfc,FXE-SDWAN-COSR-tk,"""Fedex Express Colorado Springs, CO (COSR) 170.5.241.75""",f
e50aa1ad-9d4a-1954-5e36-5106f0cda20f,dd0a5525-e09f-6251-c8be-ff940bba563a,FXE-SDWAN-TOAA-tk,"""FedEx Express Gardena, CA (TOAA) 10.244.129.66""",f
59c7957b-fd0e-0183-98f1-cc24e88dba87,46f65992-0600-cbf5-8232-4e216da5924b,FXE-SDWAN-SRWA-tk,SRWAr01,f
286af873-6987-7a93-acdb-447c2bc22434,34778da1-8060-75a7-510c-e9a9355d3bf1,FXE-SDWAN-FCELK-tk,"""FCELK Elkton, MD router 170.5.241.40""",f
10e3442c-bbbd-6a63-ffcf-aedb22d24808,bf187005-6bc4-0592-95fe-09bab9b9ca59,FXE-SDWAN-CHSR-tk,"""FedEx Express Charleston, SC (CHSR) 170.5.243.69""",f
8b1bf38d-df93-3eb6-ea2f-41b5997fd177,8288036e-6e30-5d8d-d665-a44eb892d6e6,FXE-SDWAN-OXCA-tk,FXE-OXCA-Stratford -170.5.244.16,f
71a3cbd3-8c28-9147-0ea2-99278610b619,c3d7ab8a-70a3-d122-7fd8-7912c154a316,FXE-SDWAN-ICTA-tk,"""FedEx Express Wichita, KS (ICTA) 10.244.91.1""",f
b71d3005-0f35-e1af-f479-d93bb3d0ace3,ae8b3d44-e4f4-978e-1ddf-b9f56793bd81,FXE-SDWAN-RLIA-tk,"""FedEx Express Homewood, AL  (RLIA) 170.5.240.31""",f
739f4363-776e-c6d9-977a-f669014fd01e,260bcdf7-ae70-cc5d-f500-6a669fa16424,FXE-SDWAN-BFMR-tk,FXE-BFMR 4451 Router 172.27.86.225,f
a55b4a00-4600-5954-edc9-cf0ff5d8c62e,8de495ba-f91c-35b1-66a7-6754254d58c9,FXE-SDWAN-SPSA-tk,"""FedEx Express Wichita Falls,TX(SPSA) 170.5.244.92""",f
35283656-b351-f566-9b3b-0f3e4586b512,596cebdc-ce88-2779-da09-125538e8a90d,FXF-SDWAN-WLI-tk,FedEx Freight W Long Island (WLI/971) SIP TK to GW,f
ff81c493-04c0-0cd1-28d5-5ded1254ef26,b1371d69-8ec6-ffe2-3679-1675fa670538,FXE-SDWAN-GVTA-tk,FedEx Express Garland (GVTA) 170.5.241.208,f
001b3257-9881-c807-7f58-91d9eef59e86,243b6324-7206-0251-63cb-e9a211bb1994,FXE-SDWAN-JBKA-tk,"""FedEx Express San Diego, CA (JBKA)""",f
2ce5084f-5690-2448-1e1c-c352d191242a,f60fd06e-1e51-3998-9507-2cd735ac41e4,FXE-SDWAN-JXNA-tk,"""FedEx Express Jackson, MI (JXNA) 170.5.241.17""",f
98df1047-08f2-04e7-be8e-e7abfe0ba692,653c02ec-f587-9a27-e7ce-056b3515b80b,FXE-SDWAN-BGMA-tk,FedEx Express BGMA (BGMA) 10.244.139.33 SIP,f
05a3eda9-c3dc-eda1-d684-8370b6cf953b,2d191f41-d99f-de15-50d3-3c23105d7e30,FXE-SDWAN-OLMA-tk,"""FedEx Express Olympia, WA (OLMA) 10.244.174.225""",f
823d0c3c-4bf5-9d47-c462-df4912851df8,9d4ecca2-c29a-d0e7-020d-91dd8a2e4160,FXE-SDWAN-PAHA-tk,FedEx Express Paducah (PAHA) 170.5.240.75,f
32e7a93b-c7ba-be47-4521-263b740e5237,2f586fb7-fcc0-784c-c3bd-8d15e1875703,FXE-SDWAN-MGMA-tk,FedEx Express (MGMA) 10.244.81.129,f
98372b72-07b1-bee8-d9b2-39b9bf369ba3,27188ae5-a9b0-a277-8c0d-f0a9bb98eb68,FXE-SDWAN-MEIA-tk,MEIA 4351 10.244.63.129 (SIP),f
3ef86b3a-6520-00ee-50cd-036ca0cb01ba,450e71b5-7988-791e-e88d-187c55e64e05,FXE-SDWAN-UGNA-tk,"""FedEx Express (UGNA) Cary, IL 10.244.87.129""",f
5214d5cf-3217-72ea-bb37-1e65569b20f9,52fe0202-253f-ae50-7c69-a9450af5e80c,FXE-SDWAN-CLEWK-tk,CLEWK (PITS) Voice Gateway 10.244.94.129,f
17d8a452-c73f-23a4-6fd6-4cc926f27acc,9026bd8e-7b35-6c7c-eb5f-ce1ba526cecd,FXE-SDWAN-MKGA-tk,"""FedEx Express (MKGA) Muskegon, MI 10.244.77.161""",f
135618b2-31ce-fae5-b608-ae2cb11d37ef,c3953a56-f7c0-c565-79f9-4ae487738ac8,FXE-SDWAN-STLRT-tk,STLRT 4351 - 170.5.244.217,f
8294bf11-0570-9dc6-5bac-841623f2ec14,0bed78f5-86f4-7301-3dbd-ac358f2875b5,FXE-SDWAN-DRTA-tk,DRTAr01 SIP TK to GW 10.244.28.1,f
baaee053-1be7-7403-e3b1-759b0eafc2f4,46378d51-6077-db9b-e4a3-0d9474470d95,FXE-SDWAN-TNTA-tk,"""Fedex Express Ponpano Beach, FL (TNTA) 10.244.154.193""",f
3a029b9d-7f82-544a-5c94-4c73388d7088,0ea0d1fe-ca87-99bd-cfc1-9b27a728c3e5,FXE-SDWAN-SGFA-tk,"""FXE Springfield, MO (SGFA) 10.244.137.193  SIP""",f
7f993dde-d286-6625-c658-229ceeb9f95a,66a8142d-b94b-a44a-4993-3aa6f5fab7df,FXE-SDWAN-ASHA-tk,FedEx Express (ASHA) SIP TK to GW 10.244.193.1,t
cc459d33-3f14-2ae8-6fc6-a46d29086e3c,922660cc-f5aa-daf0-a6b3-9fcf0fa552ab,FXE-SDWAN-FMYA-tk,"""Fedex Express Ft Myers, FL (FMYA) 10.244.134.1""",f
e48a3063-dc14-755c-6a7c-2bf7c5ce6181,d0285180-b49e-0c1d-e955-d45d95bd0c78,FXE-SDWAN-SYIA-tk,"""Fedex Express Murfreesboro, TN (SYIA) 170.5.240.73""",f
b0986ec1-2807-abe8-f718-5ae29f78148d,f9ec94a3-5965-ef8b-11fa-a3f2a21bf0c7,FXE-SDWAN-SANRT-tk,"""FedEx Express Sandiego, CA (SANRT) 10.244.23.1""",f
0b0d99ae-e676-7dd3-2105-e07d19f55d20,9352ab20-4c0b-04c7-0d1a-ccd1fb156431,FXE-SDWAN-TYSRT-tk,"""FedEx Express Alcoa, Tn(TYSRT) 170.5.241.130 SIP""",f
